id,created_at,user_screen_name,user_location,user_description,full_text
1537165717753282561,2022-06-15 20:10:40+00:00,tchester_,Pluto,Grew Up Wild 💔 @chelseafc 💙,"RT @Bpops13: Imagine 
person wae dae live for face me I slap u dae complain for noise pollution 🚩🚩🚩🚩🚩🏁"
1537165678561611779,2022-06-15 20:10:31+00:00,telesyros,"Enfield, London","Until advocates of LTNs sell their cars, will keep mine. LTNs, unjust and unwanted. Cyclists who ignore the Law, should feel the full force of the Law",RT @ediz1975: Circled in red is what you call collateral damage….. this family is worth less than the pressure groups family… imagine punis…
1537165650388570117,2022-06-15 20:10:24+00:00,TheEvilGenius3,,Our day will come | He/him,"RT @onetreeplanted: Since 2013, about 44% of the global pollution has come from India🌱
https://t.co/Uhkx0RQT5M"
1537165641890910209,2022-06-15 20:10:22+00:00,anshulsahib,Instagram: anshulsahib,"It’s not about the money, it’s about the game. 😉❤️",RT @dwallacewells: “China has reduced air pollution nearly as much in seven years as the US did in three decades…. The amount of harmful pa…
1537165632210407425,2022-06-15 20:10:20+00:00,minotauresse,Native of Gotham ,The universe has no obligation to make sense to you. Neil DeGrasse Tyson #blacklivesmatter #Ukraine,RT @Earthjustice: Pollution is killing the manatees' food source and the EPA hasn't acted. Manatees deserve clean water. We all deserve eff…
1537165629416939533,2022-06-15 20:10:19+00:00,kalleedatchica_,"Lagos, Nigeria",MODEL | VIXEN | BUSINESS OWNER |INFLUENCER . DM FOR COLLABORATION AND ENQUIRY,"RT @Bpops13: Imagine 
person wae dae live for face me I slap u dae complain for noise pollution 🚩🚩🚩🚩🚩🏁"
1537165595518672896,2022-06-15 20:10:11+00:00,Michaelsmither4,London Hackney and Islington ,"All for cutting pollution,cleaning up the Planet,Country,London, But by targeting the real culprits & not just the Hardworking, Elderly,Vulnerable, Easy","@GreenpeaceUK I am a member of Greenpeace, but won’t be much longer if you start with these discriminatory measures that just moves cars onto the less fortunate. We all know now that cars are the least of our worries regarding pollution. https://t.co/WtasZjqFEp"
1537165580675039241,2022-06-15 20:10:08+00:00,IL_AirQuality,"Springfield, IL","Illinois EPA issues daily air quality forecasts to inform you of levels of air pollution (ozone and particulate matter), which change the outdoor air quality.","Current Air Quality for Springfield, IL: At 11 AM CDT Particle Pollution (2.5 microns) reached Unhealthy for Sensitive Groups"
1537165579475361793,2022-06-15 20:10:07+00:00,IL_AirQuality,"Springfield, IL","Illinois EPA issues daily air quality forecasts to inform you of levels of air pollution (ozone and particulate matter), which change the outdoor air quality.","Current Air Quality for Springfield, IL: At 10 AM CDT Particle Pollution (2.5 microns) reached Unhealthy for Sensitive Groups"
1537165578732978176,2022-06-15 20:10:07+00:00,IL_AirQuality,"Springfield, IL","Illinois EPA issues daily air quality forecasts to inform you of levels of air pollution (ozone and particulate matter), which change the outdoor air quality.","Current Air Quality for Springfield, IL: At 9 AM CDT Particle Pollution (2.5 microns) reached Unhealthy for Sensitive Groups"
1537165577961230336,2022-06-15 20:10:07+00:00,IL_AirQuality,"Springfield, IL","Illinois EPA issues daily air quality forecasts to inform you of levels of air pollution (ozone and particulate matter), which change the outdoor air quality.","Current Air Quality for Springfield, IL: At 8 AM CDT Particle Pollution (2.5 microns) reached Unhealthy for Sensitive Groups"
1537165569971130368,2022-06-15 20:10:05+00:00,IL_AirQuality,"Springfield, IL","Illinois EPA issues daily air quality forecasts to inform you of levels of air pollution (ozone and particulate matter), which change the outdoor air quality.","Current Air Quality for St. Louis (Metro-east), IL: At 11 AM CDT Particle Pollution (2.5 microns) reached Unhealthy for Sensitive Groups"
1537165569190920193,2022-06-15 20:10:05+00:00,IL_AirQuality,"Springfield, IL","Illinois EPA issues daily air quality forecasts to inform you of levels of air pollution (ozone and particulate matter), which change the outdoor air quality.","Current Air Quality for St. Louis (Metro-east), IL: At 8 AM CDT Particle Pollution (2.5 microns) reached Unhealthy for Sensitive Groups"
1537165568343781376,2022-06-15 20:10:05+00:00,IL_AirQuality,"Springfield, IL","Illinois EPA issues daily air quality forecasts to inform you of levels of air pollution (ozone and particulate matter), which change the outdoor air quality.","Current Air Quality for St. Louis (Metro-east), IL: At 9 AM CDT Particle Pollution (2.5 microns) reached Unhealthy for Sensitive Groups"
1537165560672313345,2022-06-15 20:10:03+00:00,ClaudeCholette,"Laval, Québec",Our Planet! We have to act now if we want to save it for us and for the next generations to come!,"RT @onetreeplanted: Since 2013, about 44% of the global pollution has come from India🌱
https://t.co/Uhkx0RQT5M"
1537165520708902912,2022-06-15 20:09:53+00:00,gertshair,occupied Duwamish land,"#Soccer, #Haiti, #humor, #Seattle, #BLM, politics in #America and #cribbage. #INFP. She/her. #FirstNations, #NativeAmericans. Curious & curiouser
IG @gertshair","RT @resourcesbham: What would our lives look like if we stopped using plastic? Some things would be incredibly easy to make plastic-free, o…"
1537165511225663488,2022-06-15 20:09:51+00:00,Del_ivered,,"When so many politicians are religious no wonder they believe in the WEF & WHO.
Time for people to decide how WE live.
Carbon neutral since lunchtime.","@EidynConnect @CllrScottArthur Keep at it, it might have the desired 'effect'.

Pollution really isn't a problem these days compared to the 1960s and 70s when the buses belched black smoke, the bridges were clogged solid and we drank from lead tanks. Calm down, dear :))"
1537165504816685056,2022-06-15 20:09:50+00:00,unsponsoredgeek,,"https://t.co/gzni6Lla0S  
https://t.co/1iA5c9kSh3","RT @ACREcampaigns: ""Environmental justice is about the ways that the built environment has been created and carved up in ways that expose B…"
1537165469890789376,2022-06-15 20:09:41+00:00,frygtl0s,,move along,"@bonzerbarry A few Ugandan businessmen, politicians and maybe some army people will benefit a little, but Uganda does not have a minimum wage so chances are it is going to bring forced labour, child labour and probably also human trafficking and of course also pollution."
1537165454011256833,2022-06-15 20:09:38+00:00,masatmithizaat,Dera Ghazi Khan/Rawalpindi,Anon. Fatshamer. Full of red flags. 🚩,"RT @___finished: wait for wholesomes, jasir kaliya and pollution butt to share memes and unfunny puns on this new fuel hike..."
1537165439754698753,2022-06-15 20:09:34+00:00,NPSUngagged,United States,,"Due to global warming and pollution, coral reefs are suffering the worst bleaching with the highest dying record since 1980. #climate"
1537165386906574848,2022-06-15 20:09:22+00:00,sious86,"Port Said, Egypt",sious,RT @RecycleUtility: Hello world! We are in a hurry to present you a unique M2E format project! Recycle is a modern platform that will make…
1537165370817228803,2022-06-15 20:09:18+00:00,rehmatjr10,,"Analytical Student Of International Relations

الحمد الله مسلم","@TheNationalNews The whole south asia has the problem of pollution, the SAARC should find solution and preventive measures for this"
1537165288424316931,2022-06-15 20:08:58+00:00,Toronto_nian,#TorontoTheGood,"Toronto's Own ❤️The Voice of Toronto❤️
News/Events from Toronto & our multicultural people!
Send your news/events:👉events@TheTorontonian.com 
#BeTorontoProud🤘","@m_layton Re: ActiveTO - IN OUR VIEW: On the contrary to calls to minimize ActiveTO, MORE CAR RESTRICTIONS into city core should apply on wnd to help w/pollution reduction &amp; encourage people use #TTC, perhaps a reduced wnd TTC-fair &amp; parking fee at TTC-lots will help! 🤔"
1537165277108002818,2022-06-15 20:08:55+00:00,NLVYmkCbTcBkYNH,,Technology For World Peace,RT @jamesvgingerich: How Paris plans to become less noisy.  (World Economic Forum) #Pollution #Environment @wef https://t.co/ndy0MnQged
1537165267024871424,2022-06-15 20:08:53+00:00,psecada,"Lima, Peru",Papá. Político. Economista. También quiero cambios profundos. Digo la verdad sobre qué ocurre y qué cambios.,RT @dwallacewells: “China has reduced air pollution nearly as much in seven years as the US did in three decades…. The amount of harmful pa…
1537165263954759684,2022-06-15 20:08:52+00:00,titilayo00,pluto,Instagram @titilayo.00 no cookies 🍪 just follow me😋🇳🇬🇫🇷,"RT @Bpops13: Imagine 
person wae dae live for face me I slap u dae complain for noise pollution 🚩🚩🚩🚩🚩🏁"
1537165248519610369,2022-06-15 20:08:49+00:00,Ahmadnasidi8,DM FOR ADS AND PROMOS,| Allah first ¶❤️ Dm me for related business || ads and promos 🌄,"RT @Bpops13: Imagine 
person wae dae live for face me I slap u dae complain for noise pollution 🚩🚩🚩🚩🚩🏁"
1537165230677057536,2022-06-15 20:08:44+00:00,justinpodur,Toronto,"Anti-imperialist author, podcaster & blogger. Erstwhile (and future) forest fire scientist. Environmental prof @ York U in Toronto.","The West says there is no alternative but to accept:

-Increasing air pollution
-Shitty terms of trade and finance for poor countries
-Millions of COVID deaths
-Shrinking forests
-Mass poverty

And then China just refutes them, not with arguments but by actually doing it."
1537165200625127424,2022-06-15 20:08:37+00:00,JdNOxU7KMsdeth8,,,"RT @Tiredearth: #PlasticPollution

Everything wrapped in #plastic, except the red and green peppers.

👉🏽 Global cumulative plastic producti…"
1537165190395006976,2022-06-15 20:08:35+00:00,arcadiaherb,,,"RT @nickwabraham: Maryland passed strongest carbon pollution reduction goal in the country, committing the state to net-zero climate emissi…"
1537165152906362880,2022-06-15 20:08:26+00:00,Aminara71923809,,"""Being the best is not so important, Doing the best is all that matter.""",@FazilBukhari5 Petrol k Jo halat hyn cycle deni chahiy This will also help us to overcome the problem of pollution👏
1537165116973760513,2022-06-15 20:08:17+00:00,Afterstorm13,,"I like environment, animals, plant-based food and health so here we are..","RT @guardiannews: Air pollution got worse during lockdown in many countries, study finds https://t.co/L5Q0j8yVDs"
1537165103002443779,2022-06-15 20:08:14+00:00,Totorcat,"Birmingham, England","They call me 00R 
0 bitches
 0 drip
 Retarded","RT @schneider: Why don’t “electric cars” solve it for me?

Because my beef with so many cars in cities is only 25% tailpipe pollution. Othe…"
1537165096589443077,2022-06-15 20:08:12+00:00,maepreception1,,"Reception/ Year 1 teacher, FP Leader, ALNCo, SL Humanities",The results are in! So many cars! The highest numbers of cars on the road within a 20 minute period along Tabor road was 37 compared to no bicycles! Lots of pollution 💨 @maepreception1 @HEADMPS https://t.co/rWlOHY0uDX
1537165069406044161,2022-06-15 20:08:06+00:00,bjdv,"Woudenberg, the Netherlands",,RT @dwallacewells: “China has reduced air pollution nearly as much in seven years as the US did in three decades…. The amount of harmful pa…
1537165025793687553,2022-06-15 20:07:55+00:00,Veekayss1,Where the money at,"don't visit this profile if you ain't gonna follow!!
imma make a fortune||cruise||
Wizkid 👑♥️🖤
ads|PR| can come in 🤲🏿","RT @Bpops13: Imagine 
person wae dae live for face me I slap u dae complain for noise pollution 🚩🚩🚩🚩🚩🏁"
1537164992100827137,2022-06-15 20:07:47+00:00,meowwsss,,Voice & echo of voiceless.           Retweets for @Dragofix & his following.,RT @Dragofix: Preadolescents exposed to high levels of air pollution in their first years of life display changes in brain connectivity #en…
1537164935494393856,2022-06-15 20:07:34+00:00,CudahyEnMarcha,"Cudahy, CA",,RT @mbaram: NEW: A bill in California to increase fines for polluting oil and gas refineries is getting heavy pushback — including from som…
1537164907761782785,2022-06-15 20:07:27+00:00,rodee55,earthbound,Earthbound life #ptsd #braininjuries #incontinentx2  #spinaldamage #immunesuppressed #ME/Cfs #fibro🇮🇪🇭🇲🇬🇧,RT @jjampot57: UK Parliament: Make reducing sewage pollution a legal requirement in the UK https://t.co/768NKleDwM via @UKChange
1537164883195678720,2022-06-15 20:07:21+00:00,KkanCanada,British Columbia,"#COVIDisAirborne🇨🇦 Vax+NPIs. Employee Benefits/Insurance. Outdoor enthusiast, amateur political junkie…mainly retweet brilliant minds","RT @Poppendieck: From @CorsIAQ in 2000: an ""often forgotten risk associated with indoor air pollution is the burden that it places on busin…"
1537164840044740609,2022-06-15 20:07:11+00:00,leiv_tunc,,💚🤍💜,"RT @JoolzDenby: Someone asked what the painting means. I can’t speak for the band but when I painted it, it was a statement about the way o…"
1537164823439499265,2022-06-15 20:07:07+00:00,RonnieChennells,london cabbie,,RT @silvercab49: Carnage around Hyde Park corner because of the closure of grosvenor crec please please please someone look at reopening th…
1537164817588490240,2022-06-15 20:07:06+00:00,BjornLomborg,"Malmö, Sweden","Author of 'False Alarm', 'Cool It' and 'Skeptical Environmentalist', president Copenhagen Consensus think tank: smart solutions through economic prioritization",RT @dwallacewells: “China has reduced air pollution nearly as much in seven years as the US did in three decades…. The amount of harmful pa…
1537164782750539777,2022-06-15 20:06:58+00:00,phoebesweet,"Washington, DC",@ClimateNexus: Cause the 🌎 can't save itself. @TrumanProject politico. @SenatorReid alum. By day: climate campaigns. By night: champagne campaigns.,".@ENERGY has proposed higher efficiency standards for residential gas furnaces, an important step toward reducing fossil fuel dependence. More efficient furnaces = lower energy bills for customers and less air &amp; climate pollution https://t.co/9wb06HBcI9"
1537164773640527873,2022-06-15 20:06:55+00:00,m_eoghan,"South Dublin, Ireland",Architect - Architecture / Urbanism / Cities / Sustainable Living / The Natural World  / Cycling Advocate / The environment / General craic,"RT @vinniewall2: Air quality on this windless Dublin day feels exceptionally poor.

An otherwise well 🧍‍♂️ in his 30s shouldn't have chest…"
1537164768783372288,2022-06-15 20:06:54+00:00,Dhakaravi48Ravi,,,"@MCF_Faridabad I wish if you would have atleast visited any of the roads in faridabad area and you would get to know the reason for air pollution. Shame on mcf, any village would be 1000 times better than the situation we have of roads here."
1537164765256208384,2022-06-15 20:06:53+00:00,LeslieAnnDuncan,,,"RT @pewenvironment: Rivers are threatened by:

🗑 Pollution
🏙 Development
☀️ Climate change

Here’s how a few states are working to protect…"
1537164759749083140,2022-06-15 20:06:52+00:00,MercianMedia,UK,TV Director | Ham Radio operator | 3D Printer owner | Xbox player | General geek #LoveIsland #ImACeleb #BigBrother #BadChefs #BBUK #Insomnia,@john44875616 Have you looked up what pollution the space shuttle emitted?
1537164731513024521,2022-06-15 20:06:45+00:00,EnviroEdgeNews,,"#Environment #news from world views, this is @EnviroEdgeNews. #Earth is not a dump, it's a gift to be regarded as such for all co-habitants. #climatechange",The oil &amp; gas wells will result in approx. 490 mill.-600 mill. metric tons of #carbondioxide-equivalent #greenhousegas #emissions: Oil &amp; gas prod. from public lands annually =400+ mill. tons #CO2e greenhouse gas #pollution https://t.co/9jG6BvqtS7 #BidenGasCrisis #ClimateCrisis
1537164688479375368,2022-06-15 20:06:35+00:00,rodee55,earthbound,Earthbound life #ptsd #braininjuries #incontinentx2  #spinaldamage #immunesuppressed #ME/Cfs #fibro🇮🇪🇭🇲🇬🇧,"RT @MatCakes: Despite fines and public outrage, Southern Water has continued to pump sewage into our seas, and we pay for it!  
#endsewagep…"
1537164632489697282,2022-06-15 20:06:22+00:00,Abuzariii_,Pakistan 🇵🇰,A Messi and an Assassin's Creed Stan account   |   Visca Barca   |  Web Dev and Deep Learning,"RT @___finished: wait for wholesomes, jasir kaliya and pollution butt to share memes and unfunny puns on this new fuel hike..."
1537164630988304385,2022-06-15 20:06:21+00:00,Dithmarschen11,kaliyuga.exe,"Bemused autist (I CAN'T EVEN!)
Anti degenerate.","@kookielovexx @cosasreina1 @Oceanreal7 @harrunson All highly civilized groups have lower birthrates. It's the same with the East Asians. 
Intelligently planned out lives w/ family structure and common sense leads to less children, healthier societies, and less pollution.
In fact you guys begin starving to death w/o white help."
1537164602458664960,2022-06-15 20:06:15+00:00,parvenbd,"Dhaka, Bangladesh","Aeronautical Engineer, Mentor(Rutgers State University ) , Author,  Social Entrepreneur, Director   of WE,IHRC,IYC,GWO,Bangladesh Chapter Owner","RT @parvenbd: Poverty,Pollution,Ecology,Biodiversity and 4R!Stay Connected! https://t.co/C6iXiKlGSO"
1537164579851374592,2022-06-15 20:06:09+00:00,parvenbd,"Dhaka, Bangladesh","Aeronautical Engineer, Mentor(Rutgers State University ) , Author,  Social Entrepreneur, Director   of WE,IHRC,IYC,GWO,Bangladesh Chapter Owner","Poverty ,Pollution,Ecology,Biodiversity and 4R!"
1537164547555004417,2022-06-15 20:06:01+00:00,aemilius_heros,"Passanegesett/Moswetuset, Massa-adchu-es-et land",prematurely crone-like ~ the Baddest Girl in Listening Church ~ Hellenizing polytheist ~ do not @ me with your fundraiser ~ she/her,"RT @edyong209: Sensory pollution is paradoxical--more obvious than many other forms of environmental damage, but also mostly neglected beca…"
1537164522686922758,2022-06-15 20:05:56+00:00,luisa_tasayco,"Manhattan, NY","PhD Chemistry
Emerita Professor Chemistry/Biochemistry CCNY
Biochemistry/Biophysics Graduate Center CUNY",RT @PeteSikora1: @lisatozzi Yep that's exactly right. The bill puts a 2 year moratorium on new or restarted *fossil fueled* power plants fo…
1537164515158249475,2022-06-15 20:05:54+00:00,piitabv,Texas,,RT @domithiem: Plastic pollution is a key issue threatening the health of our oceans. Unless we change our lifestyles and big businesses si…
1537164501568606213,2022-06-15 20:05:50+00:00,safepasscyclist,,https://t.co/bBbeSufrfA,@PackedLunchC4 SHOULD @PackedLunchC4 @CanCanProdCo REALLY BE ALLOWED TO HAVE AN @WeAreALBERT LOGO AT THE END OF THEIR SHOW? Putting up barriers to sustainable transport and encouraging pollution should have them kicked out! Yet another production company acting like hypocrites
1537164474473492481,2022-06-15 20:05:44+00:00,elley40,,,"@sjdotlucky @mmodiba10 I don't know anything about cut off dates, honestly
We know that they caused this pollution problem, they also acknowledge that. 
We can do the same n continue to pollute as developing countries but then wat wil be the end goal. Or they can help us transition 2 renewables, choice"
1537164470480424960,2022-06-15 20:05:43+00:00,GetRealGoGreen,Austin Texas,"A student of climate change, working to understand how serious it is and how to deal with it.","https://t.co/yXEtZUBY20
Demand United States Army Corps meet with frontline communities to address the pollution petrochemical projects have on the air, water, wildlife, and land! USACE needs to defend people, not Oil+Gas $$!
#DefendTheGulf,  #ProtectTheSacred, #ProtegeLoSagrado"
1537164406911541250,2022-06-15 20:05:28+00:00,alyzard_,"Maryland, USA",,"RT @nickwabraham: Maryland passed strongest carbon pollution reduction goal in the country, committing the state to net-zero climate emissi…"
1537164369716559874,2022-06-15 20:05:19+00:00,allenbaylus,"Reisterstown, MD",Award-winning pop culture nerd. Freelance food geek. Professional TV ninja. Web enthusiast.,@truck2022 @DriveTeslaca @elonmusk Tractor trailers are not the issue with noise pollution in cities. Emergency vehicles seem to do that behind the normal honking traffic. As for air pollution. Cars and busses make majority of the vehicular pollutants.
1537164351559196672,2022-06-15 20:05:15+00:00,sergededina,"Imperial Beach, CA","Coastal conservationist from Imperial Beach, CA, ED of WILDCOAST/COSTASALVAJE. Author of Surfing the Border, Wild Sea and Saving the Gray Whale.","RT @OtayMark: Will Coronado, Imperial Beach shorelines be closed all summer? New testing reveals rampant #Tijuana sewage.

It's not because…"
1537164350464708612,2022-06-15 20:05:14+00:00,Hrishik59740551,,I am a MBA Graduate... Working in Finance Sector,@PPathole Before pollution starting destroy Earth
1537164273599774721,2022-06-15 20:04:56+00:00,gutstrung,"Toronto, Canada","Writes on music. Gets around by bike. Founding Artistic Director (2001-2020) of Summer Music in the Garden.  ""S’io morissi cantando, o me beata.""",@cutnoise There are also adorable bikes (and maybe trikes too?) with rain protection – no noise or pollution whatsoever! https://t.co/9StHxvA4gD
1537164271154495499,2022-06-15 20:04:56+00:00,rodee55,earthbound,Earthbound life #ptsd #braininjuries #incontinentx2  #spinaldamage #immunesuppressed #ME/Cfs #fibro🇮🇪🇭🇲🇬🇧,RT @jimmysfarm: I’m investigating water pollution for a @Channel4 programme and need your help! Have you seen sewage in a river or the sea…
1537164193874423808,2022-06-15 20:04:37+00:00,denyselovesbike,"Alameda, CA","Knitter, bike tourer, and advocate for people-centric spaces.    President of @bikewalkalameda, but tweets are my own humble opinions. 
she/her","RT @schneider: Why don’t “electric cars” solve it for me?

Because my beef with so many cars in cities is only 25% tailpipe pollution. Othe…"
1537164163902058496,2022-06-15 20:04:30+00:00,samjscience,"Washington, DC","writer • audio editor, producer & host • fact-checker | ✍️ @nytimes @sciam @newscientist+ | 🎙#TinyMatters | @vassar & @ucsdbms alum | @dcswa vp | she/her",RT @AmerChemSociety: 🚨 New episode of #TinyMatters is out🚨  First responders who were at the World Trade Center on 9/11 are developing illn…
1537164155630796818,2022-06-15 20:04:28+00:00,WorldWater_News,,"we bring latest #waternews (& #water related #news such as climate change, drought, irrigations & etc)  from around the world for professionals and enthusiasts.",#water #news #waternews  FACT SHEET: Biden-⁠Harris Administration Combatting PFAS Pollution to Safeguard Clean Drinking Water for All Americans - The White House https://t.co/us2GUQ5JVQ via @GoogleNews
1537164144444579842,2022-06-15 20:04:25+00:00,ryan_by_earth,"Berkeley, CA",⚛️⚡️⚛️,"@SenFeinstein Thank you Senator. It takes courage to change your mind. This decision is worthwhile, as power outages and increased pollution are at stake."
1537164138777935873,2022-06-15 20:04:24+00:00,sergededina,"Imperial Beach, CA","Coastal conservationist from Imperial Beach, CA, ED of WILDCOAST/COSTASALVAJE. Author of Surfing the Border, Wild Sea and Saving the Gray Whale.","RT @mckelmer: Are SoCal beaches near the border just as polluted as always? Or does new, DNA-level testing mean pollution from Tijuana is m…"
1537164123938627585,2022-06-15 20:04:20+00:00,Icequeen_E16,London/Nigeria,A girl in between locations trying see if she can fit in where she gets in.,See why I hate nature! I need high rise building and pollution to make me glow because what is all this??? https://t.co/JSlfaNbjBu
1537164105181986816,2022-06-15 20:04:16+00:00,Steve_Riden,"Wellington, New Zealand",,"If Stuff had more articles like this, I might think about supporting them..
Fonterra asked the Government to change the law. In doing so, it risks increasing both pollution and milk prices https://t.co/OrAWgZDu02"
1537164046361042945,2022-06-15 20:04:02+00:00,GingerStillman,,,I just submitted a comment to the @EPA on cross straight air pollution. Submit your comment to the EPA here: https://t.co/XvcKksrswS #ActOnClimate #ClimateCantWait @actonclimateUS
1537164044242665472,2022-06-15 20:04:01+00:00,Eco1stArt,USA,"Featuring the most stunning eco friendly items on the planet: fine art, furniture, jewelry & apparel.Connecting ecological & innovative artists worldwide.","RT @TaliOrad: Dare I say #trees ...

https://t.co/m84nAGm210

#polution #climateaction #forest #nature #tree"
1537164000110075904,2022-06-15 20:03:51+00:00,SlicinHammer,,Nailin' it!    Nor/Mal,"...What is a baby? What is a riot? What is an insurrection? Pollution? Disinformation? Racism?
Speech? Whistle-blower? Dog-whistle?"" https://t.co/LAdcuqFBNs"
1537163990408650752,2022-06-15 20:03:49+00:00,Suzwarto,"Near 3.6M lbs Nuclear Waste,CA","Pro-100% Clean, Renewable Energy","""Producing atomic power includes uranium mining, milling, purification, enrichment, and fabrication. These emit six to 24 times more carbon and pollution than wind power, at a much greater cost.""
#NuclearWasteStorage 
#MeltdownRisk
#HypoxicDeadZone
#CloseDiabloCanyon https://t.co/IA9fRvDKbF"
1537163986617126916,2022-06-15 20:03:48+00:00,TheNationalNews,Global HQ: UAE,"The world has borders. Our stories don't. • Global, MENA and UAE news • Middle East explained • Business • Sport • Arts and lifestyle • Opinion","Delhi residents could lose ten years of life due to air #pollution, new US study reveals https://t.co/qCfkDZKyig"
1537163964265668608,2022-06-15 20:03:42+00:00,JudyWeb92176381,London,Eco-Socialist Feminist🌹 #ExtinctionCrisis 🐛  #BunnyHugger 🐰  #SexNotGender ♀️ https://t.co/5P4XTlOyra 💚  #ElectoralReform  #BLM  🇺🇦,"RT @BBGVisualData: To combat climate change, researchers say it’s time to address a significant source of carbon pollution: wealthy people…"
1537163954174058496,2022-06-15 20:03:40+00:00,carboncompanies,,an eco-bot that shows what’s behind closed doors when it comes to environmental damage from your favorite companies,Hello green thumbs! Today we have everyone's favorite polluting company Pepsi is partially responsible for HALF A MILLION tonnes of plastic pollution☢️! Who knew that  everyone has their very own carbon footprint!  Find out what else is swept underneath the rug!
1537163952727244803,2022-06-15 20:03:40+00:00,Toronto_nian,#TorontoTheGood,"Toronto's Own ❤️The Voice of Toronto❤️
News/Events from Toronto & our multicultural people!
Send your news/events:👉events@TheTorontonian.com 
#BeTorontoProud🤘","@anabailaoTO - Active TO - IN OUR VIEW: On the contrary to calls minimize the ActiveTO program, MORE CAR RESTRICTIONS into city core should apply on wnd to help w/pollution reduction &amp; encourage people use #TTC, perhaps special wnd TTC-fair &amp; parking fee at TTC-lots will help!🤔"
