id,created_at,user_screen_name,user_location,user_description,full_text
1537162039411343360,2022-06-15 19:56:03+00:00,CleanAcresCTC,"Santa Clara, CA","Clean Acres brings together stakeholders for best practices in facilities management, operational excellence, energy, sustainability, smart grid and more.","Smart Cities Engineering and Construction (E&amp;C) Services Market [WORLDWIDE 2022] By Key Players, Deployment Type, Applications, Vertical, and Region – Forecast – Designer Women - Designer Women https://t.co/5Nzja2xnPJ"
1537161778790023168,2022-06-15 19:55:01+00:00,CUDenverAlumni,"Denver, Colorado","We seek to engage graduates in the life of the university & with each other through advocacy, philanthropy, volunteering, & lifelong learning. #CUDenverAlumni","DYK ❔ @CUDenverCLAS alumnus Tyler Svitak ’12 is the executive director of the Colorado Smart Cities Alliance. @CUDenver is providing research, education, and talent to find next-generation solutions for metropolitan challenges #CUDenverAlumni https://t.co/Ps7hKU602L"
1537161157169057792,2022-06-15 19:52:33+00:00,primookey,+234,Non nobis solum nati sumus..MedicalDoctor.#Teamrealmadrid .unpopular opinions... J.Cole.,RT @firstladyship: Egypt is relocating its entire slums to newly built cities with $25 billion. How much has Buhari borrowed so far? Imagin…
1537160711436218369,2022-06-15 19:50:47+00:00,igorsamardzic1,"Toronto, Ontario",Disability Advocate. Urban Planner. City Builder. Son of an immigrant family. Running for City Councillor in Spadina—Fort York. Ward 10. He/him #SpaFY,"RT @ElectricAutonmy: Smart Cities: Making Transportation Accessible and Inclusive - June 21 2022
Early adopters share the successes of acce…"
1537160217800355840,2022-06-15 19:48:49+00:00,smartecocity,Beijing |Taipei |Dubai |Geneva,#SmartCity #SmartUp #SDGs network and collaboration. 2012-2022 celebrating 10 years #10YearSEC. RT ≠ endorsement. Chat with us https://t.co/4c8xevuiT9,RT @NewinEnergy: IoT Smart Cities Market Expected to Reach $555 Billion https://t.co/ONo7qoLbLW
1537159762281889792,2022-06-15 19:47:01+00:00,NewinEnergy,,"Decarbonization for Energy Managers. Step-by-step.
Find out more under: https://t.co/K3UTePuyms",IoT Smart Cities Market Expected to Reach $555 Billion https://t.co/ONo7qoLbLW
1537159757030645763,2022-06-15 19:46:59+00:00,thotflo,Earth,,"RT @NarundarM: 15 Lakh, 2 Cr Jobs, 100 Smart Cities, Low Fuel Prices, 10 Lakh Jobs.

When you don't have to deliver, you can promise anythi…"
1537159015112708096,2022-06-15 19:44:02+00:00,gustavoriag,México,"Abogado, papá, gusto por la lectura. #RRPP #EstrategiasMunicipales #CampañasElectorales #MktDigital",RT @ValaAfshar: This is the future of AI powered smart and sustainable energy cities https://t.co/sxjiT9Ngik
1537158282980507648,2022-06-15 19:41:08+00:00,RohitKu54855065,"Patna, India","NITIAN,
Engineer by profession,
Indian Constitution is my religion 🇮🇳🇮🇳🇮🇳.","RT @NarundarM: 15 Lakh, 2 Cr Jobs, 100 Smart Cities, Low Fuel Prices, 10 Lakh Jobs.

When you don't have to deliver, you can promise anythi…"
1537157429992992768,2022-06-15 19:37:44+00:00,DeutzAre,,"Tesla hodler. Here to fight FUD & help transition us to clean energy.Studied  Tiananmen Square protests. Please unfollow, Musk-haters. I block AG Garland-haters",RT @ValaAfshar: This is the future of AI powered smart and sustainable energy cities https://t.co/sxjiT9Ngik
1537157358543060994,2022-06-15 19:37:27+00:00,PamSimson,,,"RT @texan_free: @LizaUK3 Yup, easiest GPS tracking is our smart phones. Thanks to Google
The cell phone tracking was used in #2000MulesDocu…"
1537157192041779202,2022-06-15 19:36:48+00:00,6Dan7,Nunya ,Opinions are my own/ Gettr @6Dan7,"RT @ninnyd101: China | 'Smart Cities'
Check out these facial recognition systems the CCP have for their citizens.

Coming soon to Western n…"
1537157003558416384,2022-06-15 19:36:03+00:00,anoop2763,,,"RT @NarundarM: 15 Lakh, 2 Cr Jobs, 100 Smart Cities, Low Fuel Prices, 10 Lakh Jobs.

When you don't have to deliver, you can promise anythi…"
1537156888264986624,2022-06-15 19:35:35+00:00,TechNews25,,Technology For World Peace,RT @ValaAfshar: This is the future of AI powered smart and sustainable energy cities https://t.co/sxjiT9Ngik
1537156687911702528,2022-06-15 19:34:48+00:00,MissJessicalinn,"Prior Lake, MN","Truth Teller, Artist, Media Missionary, #1 Int. Best Selling Author - Executive Producer, Mom & Wife.","RT @JoshuaTBerglan: To bring in the SMART CITIES, they have to destroy the current ones... 

The riots that will happen soon will be for th…"
1537156619586371585,2022-06-15 19:34:31+00:00,christpatsi,"Athens, Hamburg, London","I tweet about tech news, focus #5G #IoT #AI | Analyst in smart tech & telco space | Some experience in open innovation for consumer electronics | MechEng @NTUA","I am coming back to telecoms and they already mark disruptive innovations! 
Just before the deadline (before they face $billions in fines from the regulator) Dish Inc got their network live in 120 cities and over 20% of the US popu…https://t.co/osUef9qg68 https://t.co/N2SYyh8uKV"
1537156552695726080,2022-06-15 19:34:15+00:00,smart_swiftie,,she/her,"RT @ShawnAccess: 12 days until #WonderTheWorldTour

Today’s Cities: Chicago, Glendale &amp; Raleigh. Chicago &amp; Glendale, who was there? Raleigh…"
1537156505442877440,2022-06-15 19:34:04+00:00,CleanAcresCTC,"Santa Clara, CA","Clean Acres brings together stakeholders for best practices in facilities management, operational excellence, energy, sustainability, smart grid and more.","Smart Cities Market 2021 Size, Share, Comprehensive Research Study, Future Plans, Competitive Landscape and Forecast to 2030 – Designer Women - Designer Women https://t.co/wdAiavToSj"
1537156442192596994,2022-06-15 19:33:49+00:00,smartecocity,Beijing |Taipei |Dubai |Geneva,#SmartCity #SmartUp #SDGs network and collaboration. 2012-2022 celebrating 10 years #10YearSEC. RT ≠ endorsement. Chat with us https://t.co/4c8xevuiT9,RT @ValaAfshar: This is the future of AI powered smart and sustainable energy cities https://t.co/sxjiT9Ngik
1537156290828460034,2022-06-15 19:33:13+00:00,tobiaskintzel,"Göttingen, Deutschland","Marketing Strategist @ETECTURE 
We create digital life_
#digitaltransformation #digitalarchitects #UX #web #VR #AR #AI
#datascience #socialmedia",RT @ValaAfshar: This is the future of AI powered smart and sustainable energy cities https://t.co/sxjiT9Ngik
1537156278203469824,2022-06-15 19:33:10+00:00,vjon,San Francisco,Video editing & motion graphics. Succulentophile. Art History major. Recovering visualist/underground events producer. Urbanist/YIMBY.,"RT @SoBendito: This kind of smart, walkable, mixed-use urbanism is illegal to build in many American cities https://t.co/KIWXN6r0t6"
1537156189615804418,2022-06-15 19:32:49+00:00,EraEmre,,,RT @ValaAfshar: This is the future of AI powered smart and sustainable energy cities https://t.co/sxjiT9Ngik
1537155930529353730,2022-06-15 19:31:47+00:00,JoeRaimondo,Philadelphia area,He/him 4D anticipatory design developmentalist https://t.co/tjPmZwdAia #kmer #agile #Philly born&bred @Penn @OnTrackNA #IntelliConference #ResurrectDead #4DProductMgr,"RT @SoBendito: This kind of smart, walkable, mixed-use urbanism is illegal to build in many American cities https://t.co/KIWXN6r0t6"
1537155926398050306,2022-06-15 19:31:46+00:00,energy40news,Social Media,"Future of Energy, Oil and Gas 4.0 and other updates on Technology in Energy. #Energy #FutureofEnergy #Technology",RT @FutureOurWork: The G20 Global Smart Cities Alliance is a roadmap organized around five core principles that embody the fundamental requ…
1537155914708426752,2022-06-15 19:31:43+00:00,LizaUK3,,"Not all Veterans are well off - Campaigning for: HOUSING REFORM #HomeOwnershipForVets
#ExemptDepositForVetsToPurchase👍
NOT A CHARITY FOR VETERANS","RT @texan_free: @LizaUK3 Yup, easiest GPS tracking is our smart phones. Thanks to Google
The cell phone tracking was used in #2000MulesDocu…"
1537155383919144960,2022-06-15 19:29:37+00:00,harshasamtani12,Bangalore,"Account Manager/Marketing #TikTok #Mobileadvertising

Avid Reader, Poet, Travel Fervour, Sarcasm lover, Debate enthusiast.","RT @TheDeshBhakt: Acche Din,
Make In India,
100 smart cities,
$5 trillion economy,
Crores of New Jobs,
Black Money Return,
Farmer Income Do…"
1537155373601370112,2022-06-15 19:29:34+00:00,vitortad,Brasil,"Um admirador de Gestão & Tecnologia. Aqui os dois temas estão sempre juntos. Venha junto nesta jornada de conhecimento.
https://t.co/sAwkLtYtU7…",RT @ValaAfshar: This is the future of AI powered smart and sustainable energy cities https://t.co/sxjiT9Ngik
1537155226662277121,2022-06-15 19:28:59+00:00,texan_free,,Innovator,"@LizaUK3 Yup, easiest GPS tracking is our smart phones. Thanks to Google
The cell phone tracking was used in #2000MulesDocumentary where hired #CrookedDems were dropping fake ballots in the drop boxes all over the cities. The cell phone tracking is good up to one inch resolution
😬🙏☕️🌞"
1537155221742399488,2022-06-15 19:28:58+00:00,ludgerkm,Global,Philosoph,RT @ValaAfshar: This is the future of AI powered smart and sustainable energy cities https://t.co/sxjiT9Ngik
1537155203006451712,2022-06-15 19:28:54+00:00,spiceyempress,USA|UAE|Chicago|NYC|Mauritius,@FAAAMSS |👑Empress|🚀High Priestess|👸🏾Mom+Glamma|🦂Artivist|🔮Visionarian|✍🏾Writer|🎞️Filmmaker|🎤GRIOT| Familytarian™|📖John 3:16| FAVORED 🧡888🌈 420⚓🦀🐉,RT @ValaAfshar: This is the future of AI powered smart and sustainable energy cities https://t.co/sxjiT9Ngik
1537155183431626753,2022-06-15 19:28:49+00:00,smartecocity,Beijing |Taipei |Dubai |Geneva,#SmartCity #SmartUp #SDGs network and collaboration. 2012-2022 celebrating 10 years #10YearSEC. RT ≠ endorsement. Chat with us https://t.co/4c8xevuiT9,RT @FutureOurWork: The G20 Global Smart Cities Alliance is a roadmap organized around five core principles that embody the fundamental requ…
1537155168210407424,2022-06-15 19:28:45+00:00,DigitalTDaily,,Daily content in your feed from selected publishers. Digital transformation and emerging technologies are our topics. #IoT #AI #Business #Innovation,RT @FutureOurWork: The G20 Global Smart Cities Alliance is a roadmap organized around five core principles that embody the fundamental requ…
1537154968515448834,2022-06-15 19:27:58+00:00,ValaAfshar,Boston,Chief Digital Evangelist @Salesforce | Columnist: @ZDNet | Show: @DisrupTVShow | Book: https://t.co/r8gWNm3YzU,This is the future of AI powered smart and sustainable energy cities https://t.co/sxjiT9Ngik
1537154863087292416,2022-06-15 19:27:32+00:00,CleanAcresCTC,"Santa Clara, CA","Clean Acres brings together stakeholders for best practices in facilities management, operational excellence, energy, sustainability, smart grid and more.",Smart Cities Council and Digital Twin Consortium partner to support cities - SmartCitiesWorld https://t.co/0iDCsincLs https://t.co/zRGwYyJ7mR
1537154682824425472,2022-06-15 19:26:49+00:00,_lovelyaly,California,☮️,"RT @yhdistyminen: This kind of smart, walkable, mixed-use urbanism is illegal to build in many American cities https://t.co/UVJHuJQmja"
1537154665627865088,2022-06-15 19:26:45+00:00,HendrikHDK,"Brooklyn, NY","Lover of travel, youth rights, urbanism, transit. YIMBY.  Brooklyn native living in Seattle","RT @SoBendito: This kind of smart, walkable, mixed-use urbanism is illegal to build in many American cities https://t.co/KIWXN6r0t6"
1537154560976130048,2022-06-15 19:26:20+00:00,NeelabhCG,Chhattisgarh,"Left Liberal, Lawyer, actively engaged in Political and Social sphere.","RT @TheDeshBhakt: Acche Din,
Make In India,
100 smart cities,
$5 trillion economy,
Crores of New Jobs,
Black Money Return,
Farmer Income Do…"
1537154481191653376,2022-06-15 19:26:01+00:00,Jessica_L_Hunt,Washington DC,Dir. of SM & Live Events at @eldaily Avid #crossfitter & #lifter Mom of 2 Navy Wife #SocialMktg #USNavy #pelotonmoms #blogger #JLH #maryland Views are my own,RT @ELDaily: IoT Smart Cities Market Expected to Reach $555 Billion https://t.co/lSwyL3fzoU #CitiesInfrastructure #EnergyManagement #Enviro…
1537154414447935488,2022-06-15 19:25:46+00:00,lakarinag,Malmö - Malmito ,Intento hacer estudios urbanos #Welfare #Housing #AntiRacism PhD Student at Malmö University,"RT @IURMAU: BEYOND SMART CITIES TODAY- MALMÖ 2022 is almost here! 
💥We start tomorrow💥. Fantastic lineup of keynotes: @SophiaMaalsen @Nancy…"
1537154354280472577,2022-06-15 19:25:31+00:00,ELDaily,"Fort Collins, CO","BP and #News for C&I #EHS and #Energy Pros

https://t.co/GFVyhtdME7
#EESummit22
#EE100in22
#EEAwardsin22
#EMSummit22",IoT Smart Cities Market Expected to Reach $555 Billion https://t.co/lSwyL3fzoU #CitiesInfrastructure #EnergyManagement #EnvironmentalManagement
1537154247409680384,2022-06-15 19:25:06+00:00,AfrozKh14699641,,,"RT @TheDeshBhakt: Acche Din,
Make In India,
100 smart cities,
$5 trillion economy,
Crores of New Jobs,
Black Money Return,
Farmer Income Do…"
1537154246147198976,2022-06-15 19:25:05+00:00,SAPTelcoMedia,,Deliver the experience modern customers expect – with SAP software for telecommunications & media. SAP privacy statement for followers: https://t.co/TThw55NXC1,"An insightful read on how emerging #5G technologies are vital to the development of #smartcities as they contribute to public safety &amp; security, traffic management, and more. Read here https://t.co/y9XJe1oSiS https://t.co/4T9bfJXRaD"
1537154143651082247,2022-06-15 19:24:41+00:00,asegPL,"Warszawa, Polska","Leftie, tech geek, EDM freak, PR guy. He/him. Personal views here. 🏳️‍🌈","RT @yhdistyminen: This kind of smart, walkable, mixed-use urbanism is illegal to build in many American cities https://t.co/UVJHuJQmja"
1537154080581238786,2022-06-15 19:24:26+00:00,homo_sapian,,Agnostic. Med student.,"RT @NarundarM: 15 Lakh, 2 Cr Jobs, 100 Smart Cities, Low Fuel Prices, 10 Lakh Jobs.

When you don't have to deliver, you can promise anythi…"
1537153996024172547,2022-06-15 19:24:06+00:00,christpatsi,"Athens, Hamburg, London","I tweet about tech news, focus #5G #IoT #AI | Analyst in smart tech & telco space | Some experience in open innovation for consumer electronics | MechEng @NTUA","Just right before the deadline (before they face $billions in fines from the regulator) #Dish got their network live in 120 cities and over 20% of the US population. This is the first cloud-native 5G Open RAN network in the US. 
Their press release is up https://t.co/eMohBMBYbZ"
1537153908878938112,2022-06-15 19:23:45+00:00,Nidhiofficial07,Bangalore,"Don't judge me before u know me, but just to inform u, you'll love me","RT @TheDeshBhakt: Acche Din,
Make In India,
100 smart cities,
$5 trillion economy,
Crores of New Jobs,
Black Money Return,
Farmer Income Do…"
1537152988439093248,2022-06-15 19:20:06+00:00,BaetenGuy,"Malmo, Sweden",Professor of Urban Studies at Malmö University,"RT @IURMAU: BEYOND SMART CITIES TODAY- MALMÖ 2022 is almost here! 
💥We start tomorrow💥. Fantastic lineup of keynotes: @SophiaMaalsen @Nancy…"
1537152715792568320,2022-06-15 19:19:01+00:00,NAC_Roderick,Alternate universe ,"⏺_Realist💯_
⏺_ @Manutd fan🔱_
⏺_Gamer🎮_
⏺_Graphics Designer🪄_
⏺_Movie freak🎬_
⏺_AmbitionDriven🎯_
⏺ _Loves taking Nature photos📸_ @Vfd
1000407821",RT @firstladyship: Egypt is relocating its entire slums to newly built cities with $25 billion. How much has Buhari borrowed so far? Imagin…
1537152565921447936,2022-06-15 19:18:25+00:00,TarsbirSingh,"Amritsar, India",Ex 👨‍💻 Software Engineer | Grow with Google Scholar | @Salesforce | Android Developer |Online Volunteer at United Nation India | Senior Manager | 🎁,"RT @TheDeshBhakt: Acche Din,
Make In India,
100 smart cities,
$5 trillion economy,
Crores of New Jobs,
Black Money Return,
Farmer Income Do…"
1537152475009994752,2022-06-15 19:18:03+00:00,R_1990NPSHSKYA,"Himachal Pradesh, India","innovation, digital marketing, software solutions 🇮🇳
Global market -IT Market, stock market collaborated with InfluencerActive",RT @VMediaNetwork1: Smart Cities Mission: Proposal to make Rajasthan’s Bharatpur a smart city sent; details https://t.co/MiMw5kB864
1537152414788096000,2022-06-15 19:17:49+00:00,R_1990NPSHSKYA,"Himachal Pradesh, India","innovation, digital marketing, software solutions 🇮🇳
Global market -IT Market, stock market collaborated with InfluencerActive",RT @DisneyNews20: Smart Cities Mission: Proposal to make Rajasthan’s Bharatpur a smart city sent; details https://t.co/FS4FJbIH2i
1537152301198020608,2022-06-15 19:17:22+00:00,R_1990NPSHSKYA,"Himachal Pradesh, India","innovation, digital marketing, software solutions 🇮🇳
Global market -IT Market, stock market collaborated with InfluencerActive",RT @EverydayTaxes: Smart Cities Mission: Proposal to make Rajasthan’s Bharatpur a smart city sent; details https://t.co/WUeMLLYiFN
1537151668088864769,2022-06-15 19:14:51+00:00,GorkaPradas,"Dulantzi, EUZKADI ❤💚","💭 Dpto. de Tráfico de TUVISA 🚍

🧑🏼‍🎓 Ing. Informática de GSI 💻

🖌 Entusiasta del urbanismo 🏙

❤ Kaltea dagianak, bizarra lepoan 💚","It's been a pleasure to guide you through the #BEi Smart Electric Bus! 🚍⚡️

Hoping it will be a reference for your cities, see you soon in Vitoria-Gasteiz! ✨️

@SmartEnCity #Sustainable #Mobility
#VitoriaGasteiz #Sønderborg #Tartu https://t.co/67hFeug4TK"
1537151406708228096,2022-06-15 19:13:48+00:00,smartecocity,Beijing |Taipei |Dubai |Geneva,#SmartCity #SmartUp #SDGs network and collaboration. 2012-2022 celebrating 10 years #10YearSEC. RT ≠ endorsement. Chat with us https://t.co/4c8xevuiT9,RT @Rajasthan_News: Smart Cities Mission: Proposal to make Rajasthan’s Bharatpur a smart city sent; details - The Financial Express https:/…
1537151353251803136,2022-06-15 19:13:36+00:00,R_1990NPSHSKYA,"Himachal Pradesh, India","innovation, digital marketing, software solutions 🇮🇳
Global market -IT Market, stock market collaborated with InfluencerActive",RT @Rajasthan_News: Smart Cities Mission: Proposal to make Rajasthan’s Bharatpur a smart city sent; details - The Financial Express https:/…
1537150822714179590,2022-06-15 19:11:29+00:00,1996Jadhav,"Igatpuri, India",Masters in Biotechnology| CSIR UGC NET (AIR 46)| JNV ALUMNI| Ambedkarite|,"RT @TheDeshBhakt: Acche Din,
Make In India,
100 smart cities,
$5 trillion economy,
Crores of New Jobs,
Black Money Return,
Farmer Income Do…"
1537150558674440194,2022-06-15 19:10:26+00:00,NotaProudIndian,Pune,Human ONLY.. family. friends. fifa. sports. drives. music. goa. ambitious. motivated. All of the above in no proper order whatsoever.,"RT @TheDeshBhakt: Acche Din,
Make In India,
100 smart cities,
$5 trillion economy,
Crores of New Jobs,
Black Money Return,
Farmer Income Do…"
1537150410833768448,2022-06-15 19:09:51+00:00,nrv2020,,"Cute kitten & parody of a parody.
May contain traces of shitposting & bitching about the rona policies.
No weird stuff and very little politics, please.🐱🐈","RT @ninnyd101: China | 'Smart Cities'
Check out these facial recognition systems the CCP have for their citizens.

Coming soon to Western n…"
1537149792970846210,2022-06-15 19:07:24+00:00,Ca45132402,,,"RT @ninnyd101: China | 'Smart Cities'
Check out these facial recognition systems the CCP have for their citizens.

Coming soon to Western n…"
1537149766307459072,2022-06-15 19:07:17+00:00,KTRPavan1,siricilla,pavan,"RT @TheDeshBhakt: Acche Din,
Make In India,
100 smart cities,
$5 trillion economy,
Crores of New Jobs,
Black Money Return,
Farmer Income Do…"
1537149589131874304,2022-06-15 19:06:35+00:00,DianaPreethi2,,,"RT @TheDeshBhakt: Acche Din,
Make In India,
100 smart cities,
$5 trillion economy,
Crores of New Jobs,
Black Money Return,
Farmer Income Do…"
1537149579493224448,2022-06-15 19:06:33+00:00,crownrotmusic,"HI, USA","""Look deep into nature, and then you will understand everything better."" - Albert Einstein","@TulsiGabbard This is an example of an especially ""grey"" area in our ""democracy."" Fine line. On one hand, security.  The other, vulnerability.  I believe we are inevitably heading towards a copycat style of Chinese smart cities in the #USA . Fear, is driving our ""freedoms."""
1537148890541174785,2022-06-15 19:03:49+00:00,smartecocity,Beijing |Taipei |Dubai |Geneva,#SmartCity #SmartUp #SDGs network and collaboration. 2012-2022 celebrating 10 years #10YearSEC. RT ≠ endorsement. Chat with us https://t.co/4c8xevuiT9,"RT @ninnyd101: China | 'Smart Cities'
Check out these facial recognition systems the CCP have for their citizens.

Coming soon to Western n…"
1537148129711112195,2022-06-15 19:00:47+00:00,Paul_BQQM_UK,UK,"ISO20022 COINS - $XRP $XLM $HBAR $XDC $IOTA
Node Life - $PRE $VPND $THOR $LVT $STRONG $PLAYMATES

WAGMI Passive Income  - NoRug","RT @ninnyd101: China | 'Smart Cities'
Check out these facial recognition systems the CCP have for their citizens.

Coming soon to Western n…"
1537147889893330944,2022-06-15 18:59:50+00:00,marketingtobe,Chile 🇨🇱 | Brasil 🇧🇷  ,"Conectamos tu #Marketing B2B Digital a Personas, #Tecnología y Cosas con #Negocios en Crecimiento, desde Cualquier Lugar con #MarketingDigital  🌎",RT @VisualInforTech: Digital resilience is a key aspect of the digital transformation that has led to the rise of smart cities and communit…
1537147562641211392,2022-06-15 18:58:32+00:00,jeffreyTK,,Bitcoin trader https://t.co/KwZLDAaLTr,RT @firstladyship: Egypt is relocating its entire slums to newly built cities with $25 billion. How much has Buhari borrowed so far? Imagin…
1537147490222624768,2022-06-15 18:58:15+00:00,wikimoviez_com,,,"RT @TheDeshBhakt: Acche Din,
Make In India,
100 smart cities,
$5 trillion economy,
Crores of New Jobs,
Black Money Return,
Farmer Income Do…"
1537147437663498240,2022-06-15 18:58:02+00:00,JonMyalls,"Chicago, IL",Vertical Markets Sales Leader at CDW,🚗 Improved traffic 🔑 Secure cities 🌉 Enhanced #infrastructure Just a few of the ways your area can transform with #SmartCity tech! @cioreview #cdwsocial https://t.co/4Tr0AGiLI5 https://t.co/0XyIQ1RFnz
1537147380075614208,2022-06-15 18:57:48+00:00,Modassarpathan2,,,"RT @TheDeshBhakt: Acche Din,
Make In India,
100 smart cities,
$5 trillion economy,
Crores of New Jobs,
Black Money Return,
Farmer Income Do…"
1537147324849217536,2022-06-15 18:57:35+00:00,SuhailYas,"Delhi, India",,"RT @NarundarM: 15 Lakh, 2 Cr Jobs, 100 Smart Cities, Low Fuel Prices, 10 Lakh Jobs.

When you don't have to deliver, you can promise anythi…"
1537147308386750465,2022-06-15 18:57:31+00:00,TheRightStuff13,"Scotland, United Kingdom",God Bless Trump 45 & The Brexiters ⚔️✝️🇺🇸🇬🇧🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿🇦🇺🇧🇷🇸🇾🇮🇳🇭🇰🇦🇺🇷🇺Lets Make God Great Again🙏,"RT @ninnyd101: China | 'Smart Cities'
Check out these facial recognition systems the CCP have for their citizens.

Coming soon to Western n…"
1537147066941444097,2022-06-15 18:56:34+00:00,realjahiralam,India,"single
23, pharmacy graduate","RT @TheDeshBhakt: Acche Din,
Make In India,
100 smart cities,
$5 trillion economy,
Crores of New Jobs,
Black Money Return,
Farmer Income Do…"
1537146710555774976,2022-06-15 18:55:09+00:00,FutureOurWork,Social Network,Understand how innovation is impacting jobs. This channel shares content on #FutureofWork #DigitalTransformation #Inclusion #RPA #Automation,"The G20 Global Smart Cities Alliance is a roadmap organized around five core principles that embody the fundamental requirements that all smart cities should meet, regardless of their strategic goals.

#infographic source @wef rt @antgrasso #Sustainability #SmartCity #ICT https://t.co/aal3qhCgHW"
1537146370901037057,2022-06-15 18:53:48+00:00,NewRevelationo1,,Love is the Tree of Life,Mel K &amp;amp; Fly Over Conservatives Dig: The Smart City Track &amp;amp; Trace Great Reset Slavery Agenda 6-14-22 https://t.co/ygycn5npbh
1537146217175879680,2022-06-15 18:53:11+00:00,GMuslepalle,"Ambarnath, Ulhasnagar",,"RT @TheDeshBhakt: Acche Din,
Make In India,
100 smart cities,
$5 trillion economy,
Crores of New Jobs,
Black Money Return,
Farmer Income Do…"
1537146032424747008,2022-06-15 18:52:27+00:00,IggyBibs,,,"RT @SoBendito: This kind of smart, walkable, mixed-use urbanism is illegal to build in many American cities https://t.co/KIWXN6r0t6"
1537145414423662593,2022-06-15 18:50:00+00:00,iot_marketing,"Austin, TX",Register for our next event where we'll explore how technology is connecting us to food in new ways: https://t.co/ibQXfIvRCT,"The future of #smartcities will be built on #edge computing infrastructures to maximize data processing. #Edgecomputing is becoming the solution for managing #bigdata and #remotework in smart cities. 

Read our blog to learn more: https://t.co/6C6To0BQ23 https://t.co/Q46yv2K4sY"
1537145324002807815,2022-06-15 18:49:38+00:00,C_Smart_Climate,"Boulder, CO","C-Smart Solutions, - Providing you with #ClimateChange, #SmartGrowth, & #Sustainability News, Content, & #Solutions from around the world.","RT @CoveringClimate: Winner Video-Short Feature: Learn how rising seas will rewrite the world's maps, doom some of its biggest cities + unj…"
