id,created_at,user_screen_name,user_location,user_description,full_text
1537164374896435201,2022-06-15 20:05:20+00:00,hwpresscorps,"No, I don't have a doorbell!","Keep your eyes glued to the floor
There's something strange going on tonight
There's something going on that's not quite right, uh huh",RT @Gabby_Hoffman: I’m currently in Montana and only those from outside the area are blaming climate change as a cause of flooding. Not eve…
1537164354126110720,2022-06-15 20:05:15+00:00,fruitcaike,Yellowstone,nightmares are dreams too. mildly hilarious. kiss. my. flag. ✌🏻🇺🇸✌🏻,RT @ImaKarenatheart: It’s always so heartbreaking 💔 to see so many people devastated by a natural disaster. But so beautiful to see it stre…
1537164205924577280,2022-06-15 20:04:40+00:00,Halle2017,United States,"Proud American after life in S America, Africa and Europe. #FreeSpeech #TeaParty",RT @Gabby_Hoffman: I’m currently in Montana and only those from outside the area are blaming climate change as a cause of flooding. Not eve…
1537164176539496449,2022-06-15 20:04:33+00:00,Docfrank16,,,"RT @Missus_Massacre: Normal levels of Natural Bridge, Big Timber, MT. Governor has declared statewide disaster emergency. https://t.co/4cGx…"
1537164123816923137,2022-06-15 20:04:20+00:00,ceejaybrown,"Missoula, MT",,RT @paulsgkim: tourists are dealing well with montana’s largest natural disaster in a generation 👍 https://t.co/PxLgx3MPpC
1537164028623085571,2022-06-15 20:03:58+00:00,DebB65762723,Florida,Restore our Energy Independence🇺🇸 Free Speech🇺🇸 We must have Voter ID 🇺🇸Close our Border🇺🇸#FJB,RT @JEM_el_tarasco: @JoeBiden When I think Climate. I think about the Natural Disaster this administration has been!
1537164027507482627,2022-06-15 20:03:57+00:00,kaisbedo,"he/him, 20🏳️‍🌈","Mingyu, Jongin, and Genshin.",@ghiblibreeze They have the camera-man that survives every natural disaster
1537163970536124416,2022-06-15 20:03:44+00:00,BigSkyDemocrats,The Great State of Montana,The Young Democrats of Montana. Building the next generation of progressive leadership in Montana.,"RT @annehelen: Imagine a major natural disaster happens in your state and your governor is not only out of the state, but out of the countr…"
1537163891184222212,2022-06-15 20:03:25+00:00,ShinySqueaker,,Idk,"@RELLGames Something that could be added to shindo world could be events happening in the villages like Tailed Beast Attacks, Bandit Raids, Samurai Attacks, Paper Bomb Defusal Planted By a Village Spy, And Natural Disaster. Each Village should have their own natural disaster that happens.."
1537163779762429952,2022-06-15 20:02:58+00:00,drskyskull,"Charlotte, NC","Professor of optical physics, blogger of physics, history of physics, and pulp fiction.  Falling Felines & Fundamental Physics, now available! (he/him)","Gianforte is out of the country during a natural disaster, a move otherwise known as ""pulling a @tedcruz."" https://t.co/DaZVC2WPL9"
1537163554666827792,2022-06-15 20:02:05+00:00,crabcrawler1,,I like Pokemon and stuff. ✝️But I'm not going to talk about that much I'm really here to keep up with news and politics.,RT @Gabby_Hoffman: I’m currently in Montana and only those from outside the area are blaming climate change as a cause of flooding. Not eve…
1537163528838139904,2022-06-15 20:01:59+00:00,Lvstarlet64,,"Supporter of #MAGA, #HongKong ,🇮🇱Israel, President of Global Peace Donald J Trump and #AmericaFirst #SaveAmerica #TruthSocial @lvstarletK9",RT @Gabby_Hoffman: I’m currently in Montana and only those from outside the area are blaming climate change as a cause of flooding. Not eve…
1537163441944907776,2022-06-15 20:01:38+00:00,Gabby_Hoffman,Commonwealth of Virginia,Media Strategist & Award-Winning Outdoor Writer. 🖊@townhallcom . 🎙@dconservpodcast . American-Lithuanian. @IWF Senior Fellow & @YoungVoicesOrg Contributor,I’m currently in Montana and only those from outside the area are blaming climate change as a cause of flooding. Not every natural disaster is hinged on climate as a contributing factor. 🤷🏼‍♀️ https://t.co/hIHp6QuMS6
1537163289876111360,2022-06-15 20:01:02+00:00,JcGemmell,UK,Free ebook available from online stores: https://t.co/Efcx0k9zd6. Please download.‘The Visionary’ introduces my dystopian sci-fi series. Book 3 out now.,"40 years from now, a natural disaster brings destruction to the world's shorelines. One young woman becomes a Visionary, charged with imagining a future for us all.
https://t.co/CuQflQsiLC

#bookblog"
1537163171307278337,2022-06-15 20:00:33+00:00,MollyMag,Montana,"she/her. I wrote a book about sexual violence on tv. Sometimes I write other things, but mostly tweets. I teach. I’m very queer.",RT @paulsgkim: tourists are dealing well with montana’s largest natural disaster in a generation 👍 https://t.co/PxLgx3MPpC
1537163063597703174,2022-06-15 20:00:08+00:00,FortBendHealth,"Fort Bend County, Texas",Fort Bend County Health & Human Services is the principal agency for protecting the public health of Fort Bend County residents.,"Do you worry about what you and your family will do during a natural disaster? Enable Fort Bend is a registry that helps us help you. If you are concerned for your safety, register with us and we can help with ensuring your safety. #HurricaneReady #FortBendEnable #FortBendHealth https://t.co/VBaRcYwQPx"
1537162899826741248,2022-06-15 19:59:29+00:00,KaJo503,Upper Left Coast,"Born during WWII, that should tell you a lot...","If Montana's Governor was a Democrat, you just KNOW Republicans in that state would be screaming for a no-confidence vote, for his recall, to impeach him.  But since Gianforte is a Republican, it's A-OK for him to be MIA during a state natural disaster emergency, right?"
1537162798391873537,2022-06-15 19:59:04+00:00,williskliefoth,Via Margutta 51,"Willis (she/her). Like to tell stories about oceans and animals for landlubbing humans (aka, enviro comms). Nuerodivergent. Mostly RTs about Moby Dick.","RT @annehelen: Imagine a major natural disaster happens in your state and your governor is not only out of the state, but out of the countr…"
1537162350020526081,2022-06-15 19:57:17+00:00,kstephe54699906,"Washington, USA","USA 🇺🇸 1st Amendment,happily married 25 years and counting, mom of 5 boys, love making cakes, classical music, classic movies",RT @htxphoto2019: @BigBluexlt do away with beef and make it look like a natural disaster.  wake up people
1537162331699945473,2022-06-15 19:57:13+00:00,beachgrandma13,Chicago/LasVegas/BonitaBeach,Conservative #MAGA/Military Supporter/grandma/NRA MOLAN LABE. Stand w/Israel    RetiredTNS/Harley owner/Ride free/WILL NOT BOW TO THE ENEMY,RT @JEM_el_tarasco: @JoeBiden When I think Climate. I think about the Natural Disaster this administration has been!
1537161763111768064,2022-06-15 19:54:58+00:00,GingerYu5,Biafra,,"@atiku Sir pls keep ur discussion 4ur family future, 4get about us. We r still nursing d wounds caused by d natural disaster u abandoned PDP in 2014 &amp; joined APC 2foist on us, after killing ppl &amp; causing us grave damages, here u r back in PDP wanting 2b president dts extreme wickedness"
1537161692353703937,2022-06-15 19:54:41+00:00,NathanDugan,"Whitefish, MT",Mountain town housing and climate advocate. Physical therapist & UM MBA Student. Runner/cyclist. Co-founder and President of @shelter_wf. Opinions my own.,RT @paulsgkim: tourists are dealing well with montana’s largest natural disaster in a generation 👍 https://t.co/PxLgx3MPpC
1537161590369406978,2022-06-15 19:54:16+00:00,FillerNero,Black Planet,"Goth, Gattini, Classica e boiate di varia sorta

A volte ragiono ma stai tranquillo: so che sai tutto tu","RT @BjornLomborg: Yet despite what you may have heard, Atlantic hurricanes are not becoming more frequent. In fact, the frequency of hurric…"
1537161571067101184,2022-06-15 19:54:12+00:00,bolastev,Nigeria,Perfect gentle man,"@Elkrosmediahub What???😳😳😳
Lol 😂 😀😂🤣
African leaders are African natural disaster"
1537161409909379074,2022-06-15 19:53:33+00:00,Nocky82,,,"RT @BowesChay: Bizarre listening to the #FFG Politicians that have cultivated, perpetuated and then essentially ignored the #HousingCrisis…"
1537160784987447297,2022-06-15 19:51:04+00:00,_katiemichelle_,New Hampshire ,27. painfully average.,@Hermm Same!! I had nightmares for years after watching that movie. Same with 2012. Any climate change/natural disaster movie is terrifying and all too real.
1537160474411683840,2022-06-15 19:49:50+00:00,eangelina64,Yellowstone National Park,5th generation Floridian...the Florida is strong in this one. Not your stereotypical southerner. Currently exploring Montana,"RT @K810Mt: .@GovGianforte is on a ""personal"" trip out of country - can't find the time to fit in the state he was elected to govern while…"
1537160463837843456,2022-06-15 19:49:48+00:00,TeacupWoozy,"Helena, MT","she/her | data for good | my indignation is righteous
#blacklivesmatter  #landback","RT @annehelen: Imagine a major natural disaster happens in your state and your governor is not only out of the state, but out of the countr…"
1537160363304681472,2022-06-15 19:49:24+00:00,flyingsaab,Nashville,Sir Phillip Pigglesworth IV,"RT @annehelen: Imagine a major natural disaster happens in your state and your governor is not only out of the state, but out of the countr…"
1537160303318036480,2022-06-15 19:49:10+00:00,Eco1stArt,USA,"Featuring the most stunning eco friendly items on the planet: fine art, furniture, jewelry & apparel.Connecting ecological & innovative artists worldwide.",RT @NoruegaEmbCuba: The Caribbean region is vulnerable to natural disasters and keeping the population safe is crucial. Looking forward to…
1537160202738442243,2022-06-15 19:48:46+00:00,TruismIsTruth,Everywhere At Once,Saving America with one Tweet at a ‘Time.’ :) #Q_Is_MIL_SOC_NOT QANON-Duh; Coined by C!@ 0ps!,"Naval Base Kitsap, Naval Magazine (MSM ARM) Indian Island and Naval Station Everett are also participating.
The exercise tests the Navy installations’ ability to prepare for, respond to and recover from hazards caused by a natural disaster."
1537160160971345920,2022-06-15 19:48:36+00:00,NoruegaEmbCuba,,"Cuenta oficial de la Embajadora de Noruega en Cuba 🇨🇺, y concurrente en doce países del Caribe.","The Caribbean region is vulnerable to natural disasters and keeping the population safe is crucial. Looking forward to continue our collaboration with Caribbean Disaster Emergency Management Agency to build resilience in the region 
#ClimateAction 
#Resilience 
#SIDS https://t.co/bqGqoFH4Fa"
1537159991076999168,2022-06-15 19:47:55+00:00,GordsUK,London,Abstract Versatile,"RT @annehelen: Imagine a major natural disaster happens in your state and your governor is not only out of the state, but out of the countr…"
1537159812290465792,2022-06-15 19:47:12+00:00,thekuhlest,"San Francisco, CA",can you ever just be whelmed? she/her.,"RT @annehelen: Imagine a major natural disaster happens in your state and your governor is not only out of the state, but out of the countr…"
1537159557264429057,2022-06-15 19:46:12+00:00,Vincent_tx,,,"RT @mechdyne: Imagine your dream dinner party guests: 

Einstein...
Edison...
…an outsourced software engineering team member? 

From devel…"
1537159360417304578,2022-06-15 19:45:25+00:00,ArtLeonJr,"Houston, TX",Life is like a camera. Just focus on what is important. Capture the good times. Develop from the negatives. & if things don't work out... take another shot,"RT @mechdyne: Imagine your dream dinner party guests: 

Einstein...
Edison...
…an outsourced software engineering team member? 

From devel…"
1537159212056432646,2022-06-15 19:44:49+00:00,HarknettLes,,,"RT @BallouxFrancois: Some people perceive the Covid-19 pandemic primarily as a 'moral failure', others as a 'natural disaster'. To me, the…"
1537159203390881794,2022-06-15 19:44:47+00:00,HarknettLes,,,RT @BallouxFrancois: The 'moral failure' and 'natural disaster' views are largely incompatible and lead to a set of related beliefs/percept…
1537159147749359616,2022-06-15 19:44:34+00:00,HarknettLes,,,"RT @BallouxFrancois: Which attitude is locally dominant doesn't seem particularly correlated with a country's ""pandemic success"" (e.g. Covi…"
1537158845255929856,2022-06-15 19:43:22+00:00,christovari,"Denver, CO",Liberal. Independent. Hobbesian. Markets. Investing. Metal. Pyrrhonism. Daoism. Complexity.,"RT @BallouxFrancois: Some people perceive the Covid-19 pandemic primarily as a 'moral failure', others as a 'natural disaster'. To me, the…"
1537158647150653445,2022-06-15 19:42:35+00:00,breniquex,,,"you &amp; a natural disaster in the same dream. 
i know something ain’t right"
1537158618927222791,2022-06-15 19:42:28+00:00,StephenEmmetCl1,,#think32,"@BallouxFrancois Can't it have elements of both though? If we discount the possibility it's a man-made virus deliberately releases, then clearly it's something of a natural disaster. But we can also view some responses to it (governments, corporations, individuals) as a moral failure. No?"
1537158599352274945,2022-06-15 19:42:23+00:00,soulbat25,MONTANA,Father to the canine children. Husband to the wildflower. Retweets are not endorsements. Health Care Worker. Get Vaxxed.,"RT @annehelen: Imagine a major natural disaster happens in your state and your governor is not only out of the state, but out of the countr…"
1537158597351616512,2022-06-15 19:42:23+00:00,Hlinde63,"Phoenix, AZ","Mom, G-ma (Mimi). USMC Veteran, Unabashed DONALD TRUMP supporter.  #TRUMPWON2020! ERADICATE MARXISM!  TAKE A STAND, NOT A KNEE!🇺🇸🇺🇸🇺🇸 GAB @Hlinde63",RT @JEM_el_tarasco: @JoeBiden When I think Climate. I think about the Natural Disaster this administration has been!
1537158314110369795,2022-06-15 19:41:15+00:00,Kathlee80282771,"Maryland, USA","Lifelong cynic. Realist. Left-handed lover of Physics, and Alice in Chains. VCU alum. Atheist. LGBTQAI mama. No DMs, please.",RT @anna_bynature: You know what sucks? The fact that it took a natural disaster like the Yellowstone flooding to show people climate chang…
1537158060136857603,2022-06-15 19:40:15+00:00,DivineUnicorn1,,Rest In Peace to our brave soldiers who gave their lives in Kabul 8/26/21 and to all our soldiers who made the ultimate sacrifice in all of our conflicts,RT @JEM_el_tarasco: @JoeBiden When I think Climate. I think about the Natural Disaster this administration has been!
1537157988972101638,2022-06-15 19:39:58+00:00,OrganicApples63,"Some beach, somewhere ","Mom of a Devil Dog. D.V.M.
6th & 13th folds🇺🇸. Wear our flag in your heart. Truth offends & divides, speak the Truth. ❤️🇺🇸Abbey Gate 13.",RT @JEM_el_tarasco: @JoeBiden When I think Climate. I think about the Natural Disaster this administration has been!
1537157934353899520,2022-06-15 19:39:45+00:00,adekleine,,Proud Michigan State University Alum; Certified Association Executive (CAE); Certificate in Meeting Management (CMM); Certified Meeting Planner (CMP); IAEE CEM,"RT @annehelen: Imagine a major natural disaster happens in your state and your governor is not only out of the state, but out of the countr…"
1537157805530038278,2022-06-15 19:39:14+00:00,Evcoc54,,"If you're not outraged, you're not paying attention!

""You must find a way to get in the way and get in good trouble, necessary trouble.""","RT @annehelen: Imagine a major natural disaster happens in your state and your governor is not only out of the state, but out of the countr…"
1537157763679367169,2022-06-15 19:39:04+00:00,CarolineMack18,England,"MUFC, music lover, hiker, learning guitar. Originally w/c, politically right of centre. RT’s are not always endorsements. Pronouns ‘gorgeous and fabulous’","RT @BallouxFrancois: Some people perceive the Covid-19 pandemic primarily as a 'moral failure', others as a 'natural disaster'. To me, the…"
1537157726933028865,2022-06-15 19:38:55+00:00,LeiboviciMegan,Israel,Learning all the time,"RT @BallouxFrancois: Some people perceive the Covid-19 pandemic primarily as a 'moral failure', others as a 'natural disaster'. To me, the…"
1537157473013989377,2022-06-15 19:37:55+00:00,mastaprincess,"Washington, DC","Taxpayer. Patriot. Gentleman. Scholar. Wahoo. Tomato-based product. Oxford comma enthusiast. Böse Hexe. Tacosaurus. ""we have more need of ships than diamonds.""","RT @BallouxFrancois: Some people perceive the Covid-19 pandemic primarily as a 'moral failure', others as a 'natural disaster'. To me, the…"
1537157367619387393,2022-06-15 19:37:30+00:00,JasonHixson3,,I want to do almost everything at least once!,@WhoNonchalant @FSuffocating @GroundHogNews46 @buperac When another country has a natural disaster which group of people in the world rally together and send food and financial aide? I’m not talking the government either. The American people that’s who. A large group doing good for humanity. Our gov is bad news.
1537157155920527361,2022-06-15 19:36:39+00:00,HaleyPlays2,,"heller. im crazy, and weird.. thanks for asking",@Lonnwick i remember mm2 and natural disaster as a guest. best time of my roblox life
1537156812063277056,2022-06-15 19:35:17+00:00,AbigailRoston,,my friends made me do this,RT @paulsgkim: tourists are dealing well with montana’s largest natural disaster in a generation 👍 https://t.co/PxLgx3MPpC
1537156715493437442,2022-06-15 19:34:54+00:00,All435Reps,,Collecting and retweeting tweets by all members of the US House of Representatives. Archived at: https://t.co/pr8ZcQwGNu,"RT @RepSires: In today’s @TransportDems markup we approved measures to uphold high standards for airplane safety, improve supply chain resi…"
1537156697252405259,2022-06-15 19:34:50+00:00,ScarletM1926,,I Stand with Biden. Democrat. Texan. ☮️,RT @anna_bynature: You know what sucks? The fact that it took a natural disaster like the Yellowstone flooding to show people climate chang…
1537156693448065026,2022-06-15 19:34:49+00:00,RepSires,"Washington, DC","U.S. Representative for New Jersey's 8th Congressional District. 
For help with unemployment or other inquiries email NJ8inquiries@mail.house.gov","In today’s @TransportDems markup we approved measures to uphold high standards for airplane safety, improve supply chain resilience, ensure pet safety in natural disasters, and improve delivery of federal disaster assistance funds from FEMA. See this thread to learn more: https://t.co/erLyS3lQ4W"
1537156548908224512,2022-06-15 19:34:14+00:00,BallouxFrancois,Where snow is powdery and deep,"Director @UGI_at_UCL

Interest in Infectious disease epidemiology, genomics and global health","Which attitude is locally dominant doesn't seem particularly correlated with a country's ""pandemic success"" (e.g. Covid-19/excess deaths). In places where both the 'moral failure' and 'natural disaster' views are common (e.g. the US/Canada), this can lead to toxic conflicts.
3/"
1537156546915971075,2022-06-15 19:34:14+00:00,BallouxFrancois,Where snow is powdery and deep,"Director @UGI_at_UCL

Interest in Infectious disease epidemiology, genomics and global health","The 'moral failure' and 'natural disaster' views are largely incompatible and lead to a set of related beliefs/perceptions about our response to the pandemic, the extent to which it is over, whether we should ever go back to 'normal', and extends to fairly trivial matters.
2/"
1537156544806240259,2022-06-15 19:34:13+00:00,BallouxFrancois,Where snow is powdery and deep,"Director @UGI_at_UCL

Interest in Infectious disease epidemiology, genomics and global health","Some people perceive the Covid-19 pandemic primarily as a 'moral failure', others as a 'natural disaster'. To me, the former view seems widespread in East Asia and the Anglosphere, and the latter seems dominant in most of Continental Europe, Africa and Central/South Asia.
1/"
1537156300118843392,2022-06-15 19:33:15+00:00,mechdyne,United States,Mechdyne is one of the world's leading providers of innovative visual information technologies and services.  We transform complex data into insights and ideas.,"Imagine your dream dinner party guests: 

Einstein...
Edison...
…an outsourced software engineering team member? 

From developing natural disaster Threat Matrixes to reimagining factory floor design, they apply their expertise in fascinating ways. https://t.co/PRKRGWX5Xg https://t.co/SHIOb8dvNU"
1537156266199597058,2022-06-15 19:33:07+00:00,eren3w2,,Isnfp 8x9 3w4 2819 02 fi se doms negitive numbers purple dressinators swifties and beliebers DNI srs,the daily tix the shaggy hair and koala hat the egg hunts builderman followinf everyone natural disaster survival I MISS IT ALL
1537155875311276033,2022-06-15 19:31:34+00:00,_DaniSpeaks,Missoula,I used to be a person but there were no jobs for people so I became an algorithm,RT @anna_bynature: You know what sucks? The fact that it took a natural disaster like the Yellowstone flooding to show people climate chang…
1537155771531681793,2022-06-15 19:31:09+00:00,Taylor54Chris,,,"https://t.co/a7BOVE4juO
The all New Avazoo Billion Dollar Charity Raffle 🎫
Helping local charities after a natural disaster 😟
With funds to support their valuable work 😄#charity#avazoo https://t.co/i4afJcLMHL"
1537155616120229890,2022-06-15 19:30:32+00:00,QuincyWandera,"Nairobi, Kenya","Fluent in Three languages: English, Sarcasm & Cold Honesty. Award winning Producer, Executive Producer at iDeas-inc, Poet, Film Director, Actor, Culinary Genius","@Wairimuwraps Did you know, when animals act weird a natural disaster follows? Chances are, days after, an earthquake or Hurricane happened"
1537155369562013696,2022-06-15 19:29:33+00:00,Dog7Bonzo,,Frustrated,"@maddow Gianforte is handling the natural disaster response about as well as he's handled the pandemic, the worker shortage, the state hospital and the state prison, and the soaring rents and home prices."
1537155205300514818,2022-06-15 19:28:54+00:00,kerryeleveld,"Everywhere, USA","Daily Kos writer, The Brief co-host, author of Don't Tell Me To Wait: How the fight for LGBT rights transformed Obama’s presidency","RT @annehelen: Imagine a major natural disaster happens in your state and your governor is not only out of the state, but out of the countr…"
1537155066548871168,2022-06-15 19:28:21+00:00,KansasEPSCoR,"Lawrence, Kansas","Kansas NSF Established Program to Stimulate Competitive Research - a Federal/State Partnership Promoting Scientific Research, Development & Education.","“This award is monumental,"" says @sharicedavids about our new research initiative to better natural disaster responses. https://t.co/1aQaWyVlht"
1537154948726521856,2022-06-15 19:27:53+00:00,BrandoBozeman,,No idea how twitter works,"RT @annehelen: Imagine a major natural disaster happens in your state and your governor is not only out of the state, but out of the countr…"
1537153749428232193,2022-06-15 19:23:07+00:00,MontanaSkeptica,Montana,What is happening here?,"RT @annehelen: Imagine a major natural disaster happens in your state and your governor is not only out of the state, but out of the countr…"
1537153010672885761,2022-06-15 19:20:11+00:00,JEM_el_tarasco,"San Leandro, CA",you’ve reached a great page! I hope to empower people with positive messages,@JoeBiden When I think Climate. I think about the Natural Disaster this administration has been!
1537152864161783809,2022-06-15 19:19:36+00:00,RomancingNope,"Austin, TX",Romance reader. Nynaeve stan. @cateeland@counter.social she/her,"RT @annehelen: Imagine a major natural disaster happens in your state and your governor is not only out of the state, but out of the countr…"
1537152660368855041,2022-06-15 19:18:47+00:00,BillJonakin,The BOI,"Retired doc, Dad, Papa, pragmatist, laser engraver, Children's Home Society supporter, used to be conservative but got over it.",RT @anna_bynature: You know what sucks? The fact that it took a natural disaster like the Yellowstone flooding to show people climate chang…
1537152646037049347,2022-06-15 19:18:44+00:00,skylar_rispens,"Missoula, MT","education reporter @missoulian | @UMJSchool alumna | she/her/hers | formerly: @GFTribune, @USATODAY, Seeley Swan Pathfinder, @montanastandard, @nativenewsmt |",RT @paulsgkim: tourists are dealing well with montana’s largest natural disaster in a generation 👍 https://t.co/PxLgx3MPpC
1537152645701541888,2022-06-15 19:18:44+00:00,xhertx,warnsomegraphicphotosbadnews,"Animalwelfare; PRO-Israel; news; nature; science; crime/ trends; anti-terror, etc. Tweets DON'T always endorse/confirm; Not extremist; fan of IRONY.","RT @ReutersLegal: The onset of the COVID-19 pandemic was not a ""natural disaster"" exempting businesses from a federal law requiring that wo…"
1537152404378079233,2022-06-15 19:17:46+00:00,voiied,,voiied,@Polsaph Omo that state natural disaster Na their governors
1537152282516672516,2022-06-15 19:17:17+00:00,MonaSmitte,,Retweets and links are not (ipso facto) endorsements,RT @CNNweather: Heat is the deadliest natural disaster. Medical experts are seeing an influx of heat-related illnesses in the emergency roo…
1537151432922542080,2022-06-15 19:13:55+00:00,paulsgkim,"Missoula, MT","the left is dead, long live the left. he/him",tourists are dealing well with montana’s largest natural disaster in a generation 👍 https://t.co/PxLgx3MPpC
1537151228576010240,2022-06-15 19:13:06+00:00,MtnGrl4,,"Cat owned. Back roads traveler. Tea sipper. ""Right, reverse the enzyme decay. Excite the tannin molecules."" ☕️ #Resist 🌊","@LynzforCongress @FPWellman Gardiner, Montana is current in experiencing their second climate change exacerbated natural disaster in two years. Working people and local business may take years to recover, some never will. I’d say this climate change denying elitist is out of touch."
1537150772059820035,2022-06-15 19:11:17+00:00,JonathanCohn,"Boston, MA.",Editor. Political director for @ProgressiveMass. Opinions are my own. Phone-banking-while-walking evangelist. Philly native.,"RT @annehelen: Imagine a major natural disaster happens in your state and your governor is not only out of the state, but out of the countr…"
1537150082759262208,2022-06-15 19:08:33+00:00,AeonTigers,,"Digital Artist💙ROBLOX💙Commissions💙He/Him 💙
i love tigers🐯❤️
#roblox #robloxart #robloxcommissions","I'm in natural disaster 😜😜😜

#roblox #robloxpicture #robloxbara https://t.co/JowKq9UQ8g"
1537150044633124864,2022-06-15 19:08:24+00:00,TheMontanaTimes,"Montana, USA","Montana politics, nature, and experience based analysis of global goings on. 

Tips: The MontanaTimes@gmail.com

They/Them","RT @annehelen: Imagine a major natural disaster happens in your state and your governor is not only out of the state, but out of the countr…"
1537149859496546304,2022-06-15 19:07:40+00:00,betula82,,,"@RepTomEmmer Just stop w/this already. We had 6 climate-related disasters in 24 hrs. 1/3 of Americans are in heat advisory. An entire town in TX doesn't have water in 100F heat.  

WE ARE IN A CLIMATE EMERGENCY &amp; you are still touting fossil fuels. You are failing MN  
https://t.co/0Eoyx3o9nz"
1537149817092247553,2022-06-15 19:07:29+00:00,Miss_Placed_,,,"RT @annehelen: Imagine a major natural disaster happens in your state and your governor is not only out of the state, but out of the countr…"
1537149656626601985,2022-06-15 19:06:51+00:00,BlanchePulaski,"Chicago, IL",Overeducated. Overwhelmed. Overcaffeinated.,"RT @annehelen: Imagine a major natural disaster happens in your state and your governor is not only out of the state, but out of the countr…"
1537149385686937601,2022-06-15 19:05:47+00:00,K810Mt,"Butte, America ",We aren't fighting hard enough for ourselves.,RT @Chiefstormsky: I don’t care that you are not here for the current natural disaster… I care that you are destined to leave MT as a disas…
1537149188248576002,2022-06-15 19:04:59+00:00,payshhh,a baseball stadium near you,hate it here,"RT @annehelen: Imagine a major natural disaster happens in your state and your governor is not only out of the state, but out of the countr…"
1537149180904239104,2022-06-15 19:04:58+00:00,TylerFactal,Seattle. (Soccer City USA.),"Running marketing at @Factal. He/him pronouns. 🗞🔌

formerly, but kinda always: @TINYpulse @newsvine @nbcnews","RT @annehelen: Imagine a major natural disaster happens in your state and your governor is not only out of the state, but out of the countr…"
1537149129813639172,2022-06-15 19:04:46+00:00,lacunalingua_3,,Misogyny is a hate crime. Rape is torture. And domestic violence is terrorism. Labeling these atrocities any other way is just a half-measure. 🏳️‍⚧️ 🏳️‍🌈,"RT @annehelen: Imagine a major natural disaster happens in your state and your governor is not only out of the state, but out of the countr…"
1537149084548603905,2022-06-15 19:04:35+00:00,RD_Pennsylvania,"Harrisburg, PA",Rural Development aims to increase economic opportunity and improve the quality of life for all rural Americans through the delivery of various programs.,RT @usdafsa: Did you recently suffer loss or damage due to a natural disaster? Learn about @USDA disaster assistance programs that might be…
