id,created_at,user_screen_name,user_location,user_description,full_text
1537165568947666945,2022-06-15 20:10:05+00:00,G_RequinBlanc,"Santiago, Chile","Hola, Bonjour-Hi, Defence Attache to Chile, Argentina, Uruguay and Paraguay. Opinions are my own. SJW - défendeur de la veuve et de l'orphelin",RT @TheoMoudakis: Please enjoy my #Vaccine #Mandates cartoon for Thursday's @TorontoStar https://t.co/XVyN4TkC28
1537165567337156608,2022-06-15 20:10:05+00:00,interwonders,,,"RT @GerardDelaney39: 🚨🚨 Pfizer mRNA vaccine goes into liver and changes into DNA, Swedish study finds 

https://t.co/ENUR34K3ex https://t.c…"
1537165565000765440,2022-06-15 20:10:04+00:00,american_mitch,Sweet Columbia's Embrace,🎆🇺🇲🦅,"@FiveTimesAugust @jakeshieldsajj I got it way before vaccine.  And didn't die.  I haven't gotten it since.

Newsom is 4x vaxxed and he got it 2 weeks after his last boost.

My immunity is better than theirs."
1537165563868348416,2022-06-15 20:10:04+00:00,HRHKingGopher,,,"RT @melissa_zegar: Now that the VRBPAC votes are done, there needs to be an EXTERNAL review of the @FDACBER for their tremendously conseque…"
1537165563683917824,2022-06-15 20:10:04+00:00,NewsChannel9,"Syracuse, NY","Syracuse, NY: NewsChannel 9 WSYR provides the latest news, weather and sports for Central New York. #LocalSYR","An outside Food and Drug Administration (FDA) advisory panel on Wednesday unanimously recommended the agency grant emergency use authorization to Moderna’s COVID-19 vaccine for children between the ages of 6 months and 5 years.

https://t.co/8geVXosjAr"
1537165561687334916,2022-06-15 20:10:03+00:00,FrankGluck,"Nashville, TN",Health care reporter for @Tennessean and @USATODAY - Tennessee. Formerly: USA TODAY Network - Florida. Contact: fgluck@gannett.com.,"""An expert panel on Wednesday unanimously found Moderna's vaccine safe for children ages 6 months to 6 years old and provided protection against COVID-19."" https://t.co/LJQ5YAHsBN via @usatoday"
1537165561234333699,2022-06-15 20:10:03+00:00,ManBehindCurta1,"New York, NY",,"RT @JesseKellyDC: Dear America,

The government shut down your job, destroyed the value of your dollar, made you wear a useless mask, stopp…"
1537165560311578625,2022-06-15 20:10:03+00:00,TheArtistJen,RED STATE HELL,Artist. Museum craftsperson/tech. Dog parent. Queer. Neuro-diverse. Pan-romantic Demi. Quantumly Entangled. Antifa. BLM. F*ck Terfs. 🇺🇦🏳️‍🌈🏳️‍⚧️🎨🌈🌪🍕🍰,@FloreFlos @POTUS Ummm...lol. Did you attend the union meeting on vaccine mandates &amp; voice your opinion? Where you out-voted? Sounds like the union that represents your workers probably pushed for what the majority wanted &amp; it has zero to do with the government.
1537165558642315264,2022-06-15 20:10:02+00:00,BenBourgeois12,"Opelousas, LA","Genesis 2:15: “And the LORD God took the man, and put him into the garden of Eden to dress it and to keep it.”",RT @NewsHour: The Food and Drug Administration’s outside vaccine advisers gave a thumbs-up to Moderna’s two shots for the littlest kids. ht…
1537165555618271232,2022-06-15 20:10:02+00:00,Maurice24051321,"Mississauga, Ontario",A conservative man that seeks the truth. Hoping to see the restoration of Canada. Go Leafs!,@CattleDog22 @epdevilla Cook up that vaccine like a heroine addict...have fun.
1537165552594178049,2022-06-15 20:10:01+00:00,ShaadZaman21,,Entrepreneur. the only limits you have are the limits you believe                                   3x3x3x3x3x3x3x3x3? it's called compounding people,"RT @JesseKellyDC: Dear America,

The government shut down your job, destroyed the value of your dollar, made you wear a useless mask, stopp…"
1537165551507628033,2022-06-15 20:10:01+00:00,CAMC_HS,,"West Virginia Health News

https://t.co/shyJgPzv1v",The local health departments in Marion and Taylor counties are partnering to hold a COVID-19 vaccination clinic at Valley Falls State Park Thursday. Read more here: https://t.co/ibRlYiJaLw
1537165549922304001,2022-06-15 20:10:00+00:00,AFTEnforcement,,Coalition advocating for foreign governments to end unfair trade practices & supporting U.S. policymakers in their efforts to hold trading partners accountable.,". @ipwatchdog covers @wto MC12 TRIPS waiver negotiations. Reports this week indicated that “talks are still ‘problematic’”.

And 8 patient advocacy groups recently urged @USTradeRep to reject the IP waiver bc of its harmful impact on medical breakthroughs. https://t.co/wJPsrPsL3s"
1537165549007937543,2022-06-15 20:10:00+00:00,newscentermaine,"Maine, USA","Headlines and breaking news from NBC affiliate NEWS CENTER Maine in Portland and Bangor, Maine. Start your tweet with #NEWSCENTERmaine to say hi!","The new gift is one of several Parton has made to the center over the years, including a $1 million gift in April 2020 for COVID vaccine research. https://t.co/AySFqL66BT"
1537165545082077187,2022-06-15 20:09:59+00:00,proletariatkami,Canada,"Internationalist fighting 4 full social n economic equality. Support BDS, the working class, n exposing legacy media conspiracy theories/propaganda.","@rubiconcapital_ Cuz its a poorly designed (mRNA) vaccine that we got suckered into thinking was just like every other vaccine (attenuated), but it's not. 

I got covid without being vaxxed, n it wouldnt make my top 20 list of worst colds/flus in my life. Tonsillitis n Norwalk were much worse."
1537165542695522306,2022-06-15 20:09:59+00:00,SCKrys1801,"South Carolina, USA",A wife and mom who just wants a better tomorrow for her family. #Resist #BLM #LGBTQ #Homeschoolmom #VoteBlue,RT @sfchronicle: The vaccine advisory committee for the U.S. Food and Drug Administration on Wednesday unanimously recommended the FDA gran…
1537165541558714368,2022-06-15 20:09:58+00:00,nappy_techie,Island of Misfit Toys,Hot Potato Composter and Director of Engineering @EFF. Former stressed out web developer and sys admin.,RT @ImmunizeUnder5s: We would like to say a special thank you to ALL the families who participated in the #Covid vaccine trials for both @p…
1537165540980146176,2022-06-15 20:09:58+00:00,GeoAnnie135,United States,Geoscience Professor. Scientist. Mother. Voting Rights. Women's Rights. She/her. #Resist #Science #Vote2022,"@AGomezler @rubin_allergy @moderna_tx @US_FDA I can't answer that from a medical/scientific perspective. From a parental one, I am happy to give my baby any boost in protection that I can. If there's a chance that the vaccine will prevent her from getting long covid or long-term organ damage, I'll gladly take it!"
1537165537456758784,2022-06-15 20:09:57+00:00,robertalives,,"Never too early for vino! Love Hubby and kids more than sunshine. Christian, fluent in sarcasm, SASSY, SNARKY, TALKS A LOT~You have been warned! NO DMs 🇮🇹🇺🇸",Why are they still pushing a vaccine for a virus that now only the vaccinated are getting? 🤷🏼‍♀️
1537165537381429249,2022-06-15 20:09:57+00:00,BenBourgeois12,"Opelousas, LA","Genesis 2:15: “And the LORD God took the man, and put him into the garden of Eden to dress it and to keep it.”",RT @nytimes: Breaking News: FDA advisers recommended that the Moderna and Pfizer coronavirus vaccines be authorized for children as young a…
1537165536538374152,2022-06-15 20:09:57+00:00,aKFeyFA7jlYWZdz,,,"RT @HAGnews2: More Jabs highest chances infected #COVID?
#monkeypox = #vaccinediaster?
COVID symptom but negative?
💥Antidot! 
#detox from #…"
1537165535779119107,2022-06-15 20:09:57+00:00,davesink,"Chicago, Il","illustrator, designer, former unicycle rider. able to hold my breath for a pretty long time and can sometimes finish the sunday crossword #resist","@CryptoTbf @TheMightyChin1 @Phoenxz71 @ClaarMel @DonaldJTrumpJr For the love of god 🤦‍♂️ , vaccine efficacy is borne out by thousands upon thousands of cases. Just because your unvaxxed Aunt Hildy, who smokes a carton a day, has diabetes, and plays slots at the riverfront casino got COVID &amp; survived, doesn’t alter that fact."
1537165531232583681,2022-06-15 20:09:56+00:00,IainBaileIain,"Glasgow, Scotland","Like hills, sea, lochs, rivers, fly fishing, beer. Proud to be a pleb. Freeman stand or freeman fa.",@scottishlass1st People getting Omicron again and again. Infection with it is giving almost no immunity against reinfection. 3 doses vaccine are still preventing most serious disease.  So most people your age it's a bad cold.  Often sore head. 1 in 40 people in Scotland have it today.
1537165527495217152,2022-06-15 20:09:55+00:00,10_ForTheBigGuy,America the Beautiful 🇺🇸,"""America will never be destroyed from the outside. If we falter & lose our freedoms, it will be because we destroyed ourselves."" ~ Abraham Lincoln","RT @JesseKellyDC: Dear America,

The government shut down your job, destroyed the value of your dollar, made you wear a useless mask, stopp…"
1537165525394116614,2022-06-15 20:09:55+00:00,awrightfriend,"Wolverhampton, England",,"RT @VIBUK1: @maggie_erewash @NHSEngland Vaccine, Injured, Bereaved UK - is formed of 95 individuals and families who have either been sever…"
1537165523666063361,2022-06-15 20:09:54+00:00,r34nimator,,"Constitution #1 AC Company owner,  Trump suporter, I question and comment on others comments not to provoke but to give other points of view. TRUMP WON",@Missfithang @SarahKarlin In light of all the new data that came out regarding mRNA Etc I would never trust another vaccine of any type
1537165521291968515,2022-06-15 20:09:54+00:00,Laurawellmiller,"Minnesota, USA","Family Medicine residency faculty, love to the FM revolution. Constantly inspired by those around me. My family keeps me grounded & happy:) Views = my own.","RT @dr_kkjetelina: It’s official… vaccines are approved for our &lt;5 year olds. Parents… we made it. Next week, help is on its way!! SARS-CoV…"
1537165519358267392,2022-06-15 20:09:53+00:00,DeniselxN,Central Okanagan,Retired RN; wife; mother; grandmother.,RT @JimMurp77852985: Another left leaning journalist trashing Trudeau. An excellent read. https://t.co/2SkeGqkn3M
1537165519035547648,2022-06-15 20:09:53+00:00,thewaterguy306,,,"RT @matthewdmarsden: It’s June 11th 2022, and I am still not regretting not taking the vaccine."
1537165517982781440,2022-06-15 20:09:53+00:00,KenEcoComic,,"Spreading the ideas of economics in simple comics and stories. Check out my YouTube channel!
PhD in physics, professional software developer, and author.","@ianmSC He is grateful for the vaccine, and the protection it continues to provide, forever and ever, amen."
1537165514774089728,2022-06-15 20:09:52+00:00,ksm3525,,,"RT @JesseKellyDC: Dear America,

The government shut down your job, destroyed the value of your dollar, made you wear a useless mask, stopp…"
1537165514396475392,2022-06-15 20:09:52+00:00,rjoe83,,,@WHO If the smallpox vaccine that was given to me as a baby is protective against monkey pox. Why would I need several booster shots for covid? Makes no sense to me.
1537165514102931458,2022-06-15 20:09:52+00:00,dingoboy70,,,"RT @ikwilson: So truckers, who are alone in their trucks all day, are still required to be vaccinated to cross the border, but all other Ca…"
1537165512890888193,2022-06-15 20:09:52+00:00,deliavonvallia,Wahnmoching,Sometimes shit needs to hit the fan. Unter dem Dach im Einstweilen. Capitalism is a death cult.,"RT @dr_kkjetelina: It’s official… vaccines are approved for our &lt;5 year olds. Parents… we made it. Next week, help is on its way!! SARS-CoV…"
1537165511552913408,2022-06-15 20:09:51+00:00,GUGlobalHealth,"Washington, DC","The @Georgetown Global Health Initiative is a university-wide platform to support faculty, students, & staff who are contributing to global health.",".@DrRHatchett and Emma Wheatley conducted a review in cooperation with the Center for Transformational Health Law (@oneillinstitute) on @CEPIvaccines's #COVID19 vaccine development agreements.

Read: https://t.co/fHMNtzudqr #GlobalHealth"
1537165510965706754,2022-06-15 20:09:51+00:00,ricklarios,,,RT @dr_kkjetelina: It’s finally my kids’ turn!!! Under 5 vaccine VRBPAC meeting. Let’s goooooo!
1537165507979137024,2022-06-15 20:09:50+00:00,PblakeyW,,Time is Art,"RT @PierrePoilievre: Even after backing down on letting unvaccinated people take a plane, train, or ship, Trudeau still mandates that unvac…"
1537165507626823681,2022-06-15 20:09:50+00:00,thatsdrstimpy2u,leftie coast. 5th largest econ,"Pissed off is my default setting. 
It pairs nicely w\my resting murder face.
Hobby: Always looking for new curses in different languages.","@Serienya @DataDrivenMD Yeah, I know. Yet they rolled it out for ALLLLLL the other age groups, including boosters, in record time.
We've NEVER seen any vaccine rolled out in one year. The fastest was 4 yrs. 
Then the foot dragging on &lt;5s. Frustrating."
1537165503428321285,2022-06-15 20:09:49+00:00,_DannyCohen,"Los Angeles, California",Good father and comedy writer and improvisor. Product of DCPS. KTFB.,"RT @covidgoodnews: FDA approves Pfizer and Moderna Covid vaccines for children 6 months to 5 years

""Moderna’s vaccine consists of 2 shots,…"
1537165503201935363,2022-06-15 20:09:49+00:00,tracyrobby,"Austin, TX",🌊 🇺🇸🙏👩‍❤️‍👨🌈Proudly part of the blue wave. #metoo  #StopTheHate #PresidentBidenVPHarris,"@DonaldJTrumpJr Seriously, are you really that stupid to not understand what a vaccine does?  You look, speak and act like an idiot but seriously....this is not rockets science."
1537165497577488391,2022-06-15 20:09:48+00:00,andiecarter,"York, England",Chartered Legal Executive private client. Formerly criminal defence and Police Station Rep in Brighton throughout the 90’s.,"RT @danielgoyal: I think this Covid wave may be more damaging than any previous wave over the last year. 

Non-Covid pressures are greater…"
1537165494243016706,2022-06-15 20:09:47+00:00,linda58856607,,,"Check out this article from MarketWatch - FDA committee recommends two COVID-19 vaccines for young children
 https://t.co/oTRSivU4LS"
1537165493047468033,2022-06-15 20:09:47+00:00,SaltyAlaskan,"Anchorage, AK","Love 2 dunk nazi heads into toilets. Pronoun lister (He/Him-cry about it). Bitter cold enjoyer.

Senior Research Associate at Disperra Laboratories","@PrettyGoodDude2 @mikehahn_ @AP I kept working an even better job and working out even harder at my even fancier home gym while having the vaccine.

Go ask Herman Cain which of us is right"
1537165492561100800,2022-06-15 20:09:47+00:00,MatHayes5,"Onterrible, Chinada","Peace Not War, Convoy 4 Freedoms, Facts over Fears, Digital = Socialism !
End the Mandates ! Trudeau 4 Treason ! On the Right, for the Right & Vaccine Injured !","RT @PierrePoilievre: Even after backing down on letting unvaccinated people take a plane, train, or ship, Trudeau still mandates that unvac…"
1537165492493991939,2022-06-15 20:09:47+00:00,SarahvDawood,Between Bahrain & Riyadh,A muslim. A pediatrician. A mermaid. Has hope in humanity. Tweeting random thoughts.,@ilmeemz Wow! I had a health problem after the vaccine too but not half as bad as these people 💔
1537165490660966405,2022-06-15 20:09:46+00:00,HuskyMom17,United States,"Wife, mom, daughter of the living King, public school teacher & MAGA patriot.  Also owned by 2 huskies and ok with that.",Look at Pfizer's data for vaccines for (1) kids 6-23 months; and (2) kids aged 2-5 years.The FDA is looking at 50% efficacy - down to 31.5% efficacy - for the 2-dose Pfizer vaccine for these kids. Meanwhile - the Biden Admin is planning a nationwide vaccine rollout for these. https://t.co/dHf4qzq8Uo
1537165490384084992,2022-06-15 20:09:46+00:00,everett_kita,"California, USA",#GLORY2UKRAINE🇺🇦🇺🇦🇺🇦💙I’m whole as is.🏳️‍🌈.#TedCruzHasBloodOnHisHands 🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸🩸,RT @apoorva_nyc: BREAKING: No more suspense about whether the FDA's advisers will authorize Moderna's vaccine for the littlest children: Th…
1537165489444687872,2022-06-15 20:09:46+00:00,medbacon1,,"“The only barrier to truth is the belief that you already have it.”
@medbacon on GETTR",RT @ajlamesa: This story is shocking and scary. Unvaccinated children under 5 are at less risk of severe disease or death from Covid-19 tha…
1537165488333135872,2022-06-15 20:09:46+00:00,KalV194,United States,MAGA,"RT @JesseKellyDC: Dear America,

The government shut down your job, destroyed the value of your dollar, made you wear a useless mask, stopp…"
1537165487418839040,2022-06-15 20:09:46+00:00,Ramrod1954,Canada,"Conservative. Pro freedom.  
No DM without permission.","RT @ichudov: I just listened to the live FDA VRBPAC meeting that they said: 

""COVID VACCINES ARE JUST AS SAFE AS OTHER CHILDHOOD VACCINES""…"
1537165486055731206,2022-06-15 20:09:45+00:00,canadianjam,"Toronto, Canada",Insane in the Membrane,"RT @Sid_Seixeiro: Ryan Whitney recently called Pearson International Airport ""the biggest disgrace known to man."" Since then...

1. Random…"
1537165485913128961,2022-06-15 20:09:45+00:00,AkrosBooks,"Ohio, USA","Books, Music, Environment, Human Rights.
Biologist. Teacher.",RT @diggaduh: @ClayTravis Mild symptoms. Vaccine worked.
1537165485862703106,2022-06-15 20:09:45+00:00,hipsher_jeffrey,"East Tennessee, USA","veteran, conservative, Go Vols.MAGA.","RT @JesseKellyDC: Dear America,

The government shut down your job, destroyed the value of your dollar, made you wear a useless mask, stopp…"
1537165482192965632,2022-06-15 20:09:44+00:00,rahmdphd,"Philadelphia, PA","Allergy doc, Philly based. DC born, Tar Heel/NOLA educated. I feed peanuts to kids for a living. Former committee person candidate.","@RomaldoDon @FatAcrobat @ocbeta @nytimes You didn’t get the measles because nearly everyone got the measles vaccine. If Republicans had waged the same culture war around MMR as they did with COVID, you’d be much more likely to get it."
1537165482142248960,2022-06-15 20:09:44+00:00,idfwu_no46,Pnw,"🇺🇲 voted for fjb, never again. 35, PNW, Mama.  I don't believe ANYONE. Forever a hippie 🕊️ eat your fruits and veggies","RT @4yrStarter: @washingtonpost Much needed! 
482 total deaths in children under 5, in 2.5 years of the pandemic.. Out of over a million de…"
1537165481534279681,2022-06-15 20:09:44+00:00,Saffiya_Khan1,,Against the mass infection and disabling of the population with SARS-CoV-2,RT @_mbdr_: Who else is excited to finally be able protect their small child from COVID with a vaccine? 🙋‍♀️
1537165477730045952,2022-06-15 20:09:43+00:00,Patter666666,,Patriot,@01kris Shows how #viruses find a way. Yet he lasted this long without getting infected is a tremendous vote of confidence in #vaccine science!
1537165476110839810,2022-06-15 20:09:43+00:00,Januarytime,,"Writer, political activist, prayer warrior. Again we face many an uneasy hour...few people know the predicament we are in- George Washington, January 14, 1776.",RT @nataliegwinters: Why is the FDA hiding records detailing its COVID-19 vaccine authorization process? https://t.co/IAW814eHx1
1537165475964243969,2022-06-15 20:09:43+00:00,noentry54,South Africa,"Truth and justice. Eastern Cape. Retired-Colonel, SAPS. 💕 I stand with Ukraine 🇺🇦 Love Namibia 🇳🇦  God is great! ⛔NO DM's⛔","RT @photog_101: SA has secured a multi billion rand loan from World Bank this time, supposedly for funding the covid-19 vaccine roll out.…"
1537165473514672130,2022-06-15 20:09:42+00:00,jpc268,"MidWest, USA",Anti-Nazi. Anti-Fascist. Represented by Susie Myerson and Associates #DCNative #Mars 😎,"RT @dr_kkjetelina: It’s official… vaccines are approved for our &lt;5 year olds. Parents… we made it. Next week, help is on its way!! SARS-CoV…"
1537165472042557441,2022-06-15 20:09:42+00:00,itcounted,USA,News,"RT @ReportAnInjury: If you think the FDA won’t green light this for kids under 5, you haven’t been paying attention. 

""We're never going t…"
1537165471635673089,2022-06-15 20:09:42+00:00,koen0611,,"Dance with the devil!!

love data and analysing 🤗

Independent investor financial markets",RT @William81714480: Forcing people to take a vaccine in order to receive an education is unethical. And cruel.
1537165471291609089,2022-06-15 20:09:42+00:00,scott_squires,Los Angeles,"Director, VFX Supe-The Mask, DragonHeart, Star Wars: Phantom Menace, etc, VES Fellow, Close Encounters- 1st film. Pol tweets my own.",Statement on Vaccine EUA — Protect their Future https://t.co/JbevdC3Bqh
1537165467688632320,2022-06-15 20:09:41+00:00,PABsurvivor,edmonton,"Let's talk about politics, food, our town. Other likely topics: curling, books, Flyers.",@JJRothery @JayIsPainting During his news conference yesterday federal Health Minister said several times that 3rd + 4th doses are recommended. So wouldn't be surprised if guidance from national vaccine committee changes to recommend 4th doses for adult Canadians soon. AB would likely follow suit.
1537165467085045760,2022-06-15 20:09:41+00:00,SwapQuick,,The QuickSwap King,@DBlockRobertso @jheacock @IAKFpresident @jodyvance I'm a scientist. I know the studies. I actually listen to accomplished scientists. But all that aside. 3 years ago if we would have told you there was a vaccine you take 4 times but you still get the disease 3 times in 2 years. You would ask if this was a joke? You're brainwashed
1537165466124296192,2022-06-15 20:09:40+00:00,GretchenGorup,"Indiana, USA",🇺🇸 TRUMP SUPPORTER 🇺🇸,"RT @RepThomasMassie: If your organization has a COVID-19 vaccine mandate, please don’t request a meeting with my office. The meeting won’t…"
1537165465373532161,2022-06-15 20:09:40+00:00,l_perrault,,Dedicated Public Servant. Former Asst. Prof of economics at @aysps at @GeorgiaStateU | Taxation and Redistribution | tweets are my own. Back in 🇨🇦!,"@KhoaVuUmn both my kids are now vaccinated with the 5-11 vaccine. So, I say go for it."
1537165464845049857,2022-06-15 20:09:40+00:00,BlogerPisarz,"München, Deutschland",Germany·Wirtschaft,RT @ArtValley818_: BREAKING: Moderna to Test Covid-19 Vaccine in Babies 3 Months to 6 Months Old - WSJ
1537165464824123395,2022-06-15 20:09:40+00:00,Fla_strat,,,RT @Texas_Ranger724: Bill Gates should be arrested and charged with crimes against humanity. All of his land holdings should be seized and…
