id,created_at,user_screen_name,user_location,user_description,full_text
1536809068525932544,2022-06-14 20:33:29+00:00,smat_io,Switzerland,"The platform connecting direct alternative investments with the first digital community of wealth management.
#WealthManagement #Blockchain #Tokenization #DeFi","🐻
🔻 The crypto #Marketcap fell below $1T for the 1st time since Feb2021.
🔻 #Macro factors such as rampant #inflation and general economic #recession, contribute to bearishness
🔻 #StockMarket has fallen sharply. S&amp;P 500 fell around 4%, #NASDAQ near 5%, #DowJones almost 3%. https://t.co/WwGXxu3inL"
1536808044897648640,2022-06-14 20:29:25+00:00,Geopilot,Los Angeles,"Absurdity is our current simulation. Our pronoun is Indefinite/Loop
I tweet smack.  Sometimes I mean it. Sometimes just prodding. 
Go Out and Build Something","June 14 2022 Even AFTER latest ""crash"" (normal cycle) Bitcoin exceeds nearly all 5yr investments &amp; unlike Tesla is NOT dependent on supply chains, consumers, or management, or market size. It banks world wealth which always grows. 5yr gains #Bitcoin 760% #DowJones 42% #Tesla 792%"
1536807035760791557,2022-06-14 20:25:24+00:00,RottiTrader,Nordfriesland ,"#GlobalTraiding / Stocks & Options / #Dax #Dow #Forex #Daytrader #Intraday #Candlestick ""You learn more from mistakes than from successes....🇩🇪",the same small wedge as in the #Dax also #Nasdaq and #DowJones https://t.co/Tq0sWwe5S4
1536806944089980929,2022-06-14 20:25:02+00:00,ssocialtrading,,"Economista, experto en social trading, cazador de hypergrowth stocks. Doy información/opinión, no consejos de inversión.","#NASDAQ #SP500
#dowjones Thanks Mr Biden 🤬 https://t.co/BZZqNNUt1V"
1536806821213642757,2022-06-14 20:24:33+00:00,MajestictraderA,"Manchester, England",Professional trader AIM FTSE Crypto. Part-time gambler 🎲. AKA Majorboy 📈📉🔮🏧 🤑🏦👍,It's hammer time. Up she goes. You heard it here first #Dowjones https://t.co/oPI65MDuAM
1536806463871516673,2022-06-14 20:23:08+00:00,KansCapital,Earth : Ocean Planet,"Add value to humanity, even a 💧!

Tweets may be biased & interpretation of information/opinion/suggestions at your own risk. 
retweets are not an endorsement.","Thank god! From tomorrow this 75bp rate hike campaign will come to end, doesn't matter what #fed does. #DowJones #NASDAQ #nifty https://t.co/qbjrXaQiO2"
1536806437552197633,2022-06-14 20:23:01+00:00,samudra93370497,"Lucknow, India",Alternate account|Learning trading|CEO|Pharma consulting,"RT @nareshbahrain: US market last couple of weeks but then finally yesterday......... 
#DJIA #Dowjones $INDU -880 #Investing https://t.co/U…"
1536805732514820098,2022-06-14 20:20:13+00:00,Prakhar29276094,"New Delhi, India",Always remember it's more important to be right than to be first.,"RT @MamajaneJr: US market continues to bleed 🩸 further.Pending to create new lows as bears in charge.
#DowJones #NASDAQ https://t.co/ISe50w…"
1536805155827601417,2022-06-14 20:17:56+00:00,Qlabe1,"Bengaluru, India",NIFTY and BANK NIFTY Options Trader,"RT @OracusConsult: Downside movement  expected in Dow Jones
#DowJones 
#banknifty 
#SGXNIFTY 
#Nifty"
1536804836989083648,2022-06-14 20:16:40+00:00,BUXMarkets,London,"London CFD/Spread-betting firm. Competitive spreads, FCA regulated. Insurance up to £1mil*. Content is not advice

60.3% of retail clients lose money *T&C apply","US Closing Prices

#SPX 3,735.88  -0.37%
#NDX 11,311.69  +0.21%
#DowJones 30,364.83  -0.50%

Prices are indicative only.

#BUXTradingBellAlert #USMarket"
1536804374860685313,2022-06-14 20:14:50+00:00,ssocialtrading,,"Economista, experto en social trading, cazador de hypergrowth stocks. Doy información/opinión, no consejos de inversión.","#NASDAQ #SP500 #DowJones 
US markets have the enemy at home. Biden: ""Wall Street didn't build this country, the middle class built this country,"" ""if investment bankers went on strike, not much would happen to the U.S. economy"". The stupidest statements I've ever read. Markets🆘 https://t.co/yNto6y4YA1"
1536804332133396483,2022-06-14 20:14:39+00:00,IBD_MLarkin,,Writer at Investor’s Business Daily,"#DowJones Falls As #FederalReserve Meeting Starts; #ElonMusk To Make #Twitter Move; #Apple Stock Up Amid MLS Deal. $TWTR $AAPL $TSLA

https://t.co/2725WiElWG"
1536804146690531328,2022-06-14 20:13:55+00:00,hdlcorp,,Art Club/COMING SOON/Join Waitlist /Created by: Dorota & Steve: https://t.co/nGgpLkaP2G Discord:https://t.co/x3n7qwqafn,"HDL Bear has entered the arena .. here to play 
 #bearmarket #StockMarket #DowJones #redtags #buylow https://t.co/eImGCaCQh9"
1536804127510085632,2022-06-14 20:13:51+00:00,alessiorastanl,"London, UK","Cryptocurrency analyst, stock market and FX chartist and trader at https://t.co/TS4IjnrN93. Speaker and Mentor. Dedicated to helping others with reliable analysis.",What will the Russia-Ukraine Crisis do to the Markets? (shocking data) https://t.co/gLOTFfEnch [VIDEO] #stockmarket #SP500 #dowjones
1536803577737404417,2022-06-14 20:11:40+00:00,atlanticgreenp1,,sports spectator.,"JUST IN:#stocks close mixed,,#DowJones fall 150p but #Nasdaq rises 19p..10yr jumps to 3.50,#dxy 105.51,#gold retreats to $1,810,#brent $120 
#FED may hike rate 0.75bps tomorrow.. 
@CNN @NBCNews @FoxNews @CBSNews @ABC @AP @business @FT @BBCBreaking @MSNBC"
1536803514344648704,2022-06-14 20:11:24+00:00,christianborjon,Mexico,"US session news editor @ https://t.co/qn8ZqXYl94 / FX spot and CFD commodities trader.

Opinions and comments are my own.",RT @FXStreetNews: S&amp;P 500 remains pressured and surrendered 3800 as investors brace for Fed By @christianborjon https://t.co/fyDsMJS91M #SP…
1536802275825373184,2022-06-14 20:06:29+00:00,CQGInc,USA,"CQG, Inc. provides high-performance trade routing, global market data, and advanced technical analysis.","Today’s performance of the 30 #stocks in the #DowJones Industrial Average
#DJIA #DJI #DJX $DIA $BA $KO https://t.co/iAZUO1LWZ4"
1536801913122996236,2022-06-14 20:05:03+00:00,09072021,Home of Santa Anna’s leg.,"I AM smiling.

Absolute power corrupts absolutely. #SCOTUS

#TaxElonMusk","2022 will be the year of the #Dow and S&amp;P divergence. It’s where the S&amp;P index shows a #bearmarket, but the Dow index just has a bad correction. Both should bottom out above their Feb. 2020 tops. 

#GrandSupercycle #Fibonacci #ElliottWave #stockmarket #bullmarket 
#DJIA #DowJones"
1536801183284723712,2022-06-14 20:02:09+00:00,MajestictraderA,"Manchester, England",Professional trader AIM FTSE Crypto. Part-time gambler 🎲. AKA Majorboy 📈📉🔮🏧 🤑🏦👍,I'm starting to see more bullish comments being made even by some of the most hawkish of Fintwit. All the while the bullish crossing hodls #DowJones #stockmarketcrash https://t.co/AVx8OevKBW
1536800792333656071,2022-06-14 20:00:35+00:00,fortinvestech1,"DIFC, Dubai","Automated investing and trading software:
Data driven
Multi-market 
Wealth creation","#StockMarket update:

Last hour:  #ES -9 Points

Since Open:  #ES - -34 Points

#algotrading #stocks #DOWJONES #SPY #FNO"
1536800791457107970,2022-06-14 20:00:35+00:00,fortinvestech1,"DIFC, Dubai","Automated investing and trading software:
Data driven
Multi-market 
Wealth creation","#StockMarket update:

Last hour:  #YM -4 Points

Since Open:  #YM - -243 Points

#algotrading #stocks #DOWJONES #SPY #FNO"
1536799289153814528,2022-06-14 19:54:37+00:00,huz,Central Ohio,,"RT @MikeWShell: INVESTOR SENTIMENT POLL: PLEASE RETWEET TO INCREASE THE SAMPLE SIZE. 

What direction do you feel is most likely for the st…"
1536798935519531013,2022-06-14 19:53:13+00:00,geoworldwide_,ANYWHERE ,"My hobbies include eating pussy, acting on camera, and traveling the world 💸✈️",@mlzema DIPPIN #StockMarketCrash #DowJones #NASDAQ #StagFlation #BearMarket
1536798900878704642,2022-06-14 19:53:04+00:00,geoworldwide_,ANYWHERE ,"My hobbies include eating pussy, acting on camera, and traveling the world 💸✈️",@Lanyard73 @StockMKTNewz @WholeMarsBlog ITS GOING DOWN #StockMarketCrash #DowJones #NASDAQ #StagFlation #BearMarket
1536798001569710081,2022-06-14 19:49:30+00:00,LibTearFactory,"Tampa, FL",,"RT @MikeWShell: INVESTOR SENTIMENT POLL: PLEASE RETWEET TO INCREASE THE SAMPLE SIZE. 

What direction do you feel is most likely for the st…"
1536797836284637189,2022-06-14 19:48:51+00:00,vishnu17oct91,,An Typical loser who wasted 1000s of dollars in shits... rather investing in BTC..,RT @ankit_investing: Dow Hits New 52w Low. Fed Going To Hike Rates 0.50-0.75%. This Could Be The Biggest Bear Marker In History. Cash Is Ki…
1536797468838440960,2022-06-14 19:47:23+00:00,optiontrader_8,India,Option Trader & Trainer.,"RT @optionsking_8: Market trying to recover the fall.🙃😀🙃
#Nasdaq #Dowjones
#StockMarket #Nifty https://t.co/Hf4a9aDnzi"
1536797299602608130,2022-06-14 19:46:43+00:00,profitableLos3r,,"The move is more valuable than the money! If I Can, You WILL! 📈📉",What’s done on #SPX500 can be done on #NASDAQ100 and #DowJones #US30  The move is more valuable than the money! #theprofitableloser https://t.co/elMG2XbzyN
1536797091485429760,2022-06-14 19:45:53+00:00,perssoninvest,"Torsås, Sverige",älskar aktier och investeringar handlar på Nordnet som i mitt tycke är den bästa banken,"RT @ISABELNET_SA: 📌Subscriber Access

The #stockmarket bull and bear indicator, the short- &amp; long-term forecasts, the #valuation &amp; ERP mode…"
1536796952347541504,2022-06-14 19:45:20+00:00,dnchoudhry,India ,Options Trader & Trainer.,"RT @optionsking_8: Market trying to recover the fall.🙃😀🙃
#Nasdaq #Dowjones
#StockMarket #Nifty https://t.co/Hf4a9aDnzi"
1536796431565983744,2022-06-14 19:43:16+00:00,optionsking_8,India ,Options Trader & Trainer.,"Market trying to recover the fall.🙃😀🙃
#Nasdaq #Dowjones
#StockMarket #Nifty https://t.co/Hf4a9aDnzi"
1536795148490747904,2022-06-14 19:38:10+00:00,Trader_souradep,भारतबर्ष,"Nation First, Technical & Options Analyst, specialized in Crude Oil #OOTT ,Mentor-TMP, Tweets are not recos & represent my personal opinions, Jai Shiba Shambhu","It seems overall we are far far away from cycle bottom 
#FED Seems to be in a Suicide mission with gross misjudgement 
They have no cure for supply side inflation
So they are applying harshest possible medicine with strongest dose 
#DowJones 
#Nifty 
#Dax 
#CAC 
#ES_F 
#NASDAQ"
1536794812652720128,2022-06-14 19:36:50+00:00,AvinashPrabhu18,"Mangalore, India","MBA
VTU 
MANGALOREAN",RT @ShadowTrader__: #dowJones Sub 20K is coming once black line is breached. https://t.co/vbNgaFjlG0
1536794783607230464,2022-06-14 19:36:43+00:00,AvinashPrabhu18,"Mangalore, India","MBA
VTU 
MANGALOREAN",RT @MajestictraderA: If you zoom out 📹. It honestly don't look too bad rn #DowJones https://t.co/hAumcN3Vca
1536794767090016256,2022-06-14 19:36:39+00:00,AvinashPrabhu18,"Mangalore, India","MBA
VTU 
MANGALOREAN",RT @aki_takehara: #DowJones There were signs before the Great Depression. https://t.co/yRF9qaEA3S
1536794728590479365,2022-06-14 19:36:30+00:00,AvinashPrabhu18,"Mangalore, India","MBA
VTU 
MANGALOREAN","RT @optionsking_8: Markets all over the world now!💯
#StockMarket #stocks 
#Nasdaq #DowJones
https://t.co/Webj9guXp3"
1536794017089957889,2022-06-14 19:33:40+00:00,Qlabe1,"Bengaluru, India",NIFTY and BANK NIFTY Options Trader,"RT @KarKePehno: It's amazing how #SGXNIFTY is being help up today.
Expecting 29700-800 to be support levels for DOW tomorrow and then a ral…"
1536793638495215618,2022-06-14 19:32:10+00:00,Qlabe1,"Bengaluru, India",NIFTY and BANK NIFTY Options Trader,"RT @CA_Tekpreet: #nifty #banknifty #stockmarketcrash #SGXNIFTY #NASDAQ #dowjones #crudeoil #USDINR #inflation 

Of total market Longs, FII…"
1536793197128876032,2022-06-14 19:30:25+00:00,Pruthvi0724,"Mumbai, India",Trader 📉📈 | Sending Good Vibes your way ✨,"RT @mohit_munjal: BSE Situation Now
.
#Nupur_Sharma #stockmarketcrash #stonepelting #DowJones #IPLMediaRights #AryanKhan #BSE #stockmarketc…"
1536792541131165697,2022-06-14 19:27:48+00:00,Qlabe1,"Bengaluru, India",NIFTY and BANK NIFTY Options Trader,"RT @sachin_p14: Are you sitting in this Rollercoaster?

#StockMarket #nifty50 #SGXNIFTY #NASDAQ #DowJones #BitcoinCrash #stockmarketmemes h…"
1536792123525083136,2022-06-14 19:26:09+00:00,ElkinoD,,,RT @DowJones: #Crudeoil prices fell after #DowJones Newswires was the first to report that the possible exemption of Russia from an #oil pr…
1536792004952133633,2022-06-14 19:25:40+00:00,VenooVenu,,Ex HP ite | Ex IBMer |#Wyckoff/#Gann/#Elliot/#CPR | Pullback Hunter |Expiry Hunter|Multibagger Hunter| Jackpot Hunter | Not SEBI Regd|Views personal not Reco.,"On 27 May 2022 this price pressure was established.See where we r today.Wait.....tmr #FOMC 
outcome might give clear picture on #Dowjones bottom.
As of now it looks 29600-700 ideal bottom zone.Tmr Selling Climax day..
#stockmarketcrash #Wyckoff #GANN 
👇
https://t.co/0HfWrQ3e6X"
1536791729118281728,2022-06-14 19:24:35+00:00,CA_Tekpreet,New Delhi ,ੴ ||Valuation ||Chartered Accountant ||SRCC Alumnus||Josephite ||,"#nifty #banknifty #stockmarketcrash #SGXNIFTY #NASDAQ #dowjones #crudeoil #USDINR #inflation 

Of total market Longs, FII holds just 5.44% whereas clients hold 73.48%. 

On short side FII holds 37.7 % &amp; clients hold 41.47% 

Long short ratio of FII is 10.91% index futures https://t.co/DvAaKzQ6wB"
1536791151260405761,2022-06-14 19:22:17+00:00,Qlabe1,"Bengaluru, India",NIFTY and BANK NIFTY Options Trader,"RT @CprTradingj: Nifty Tomorrow Prediction | NIFTY BANK NIFTY ANALYSIS FOR 15 JUNE :-   N... https://t.co/Z61QQer7hO via @YouTube 
#nifty50…"
1536790745138483201,2022-06-14 19:20:40+00:00,IBD_MLarkin,,Writer at Investor’s Business Daily,"#DowJones Falls As #Yields Rise; #ElonMusk To Hold #Twitter Meeting; #Apple Stock Up Amid #MLS Deal. $TWTR $TSLA $AAPL

https://t.co/2725WiElWG"
1536789503159017473,2022-06-14 19:15:44+00:00,trdnvestor,,"Technical price action trader, investor. Sharing my read of  #futures/#stocks/#ETF/#crypto/#indices charts. Tweet ≠ any advice.","Is market setting up for brief rally after FOMC tomorrow? All indices racing towards their weekly support levels

#spx #ndx #nasdaq #DowJones"
1536789322795393024,2022-06-14 19:15:01+00:00,KarKePehno,आपके अन्तरजाल में,,"It's amazing how #SGXNIFTY is being help up today.
Expecting 29700-800 to be support levels for DOW tomorrow and then a rally till xxxx.

#DowJones
#Nasdaq100
#Nifty
#Banknifty https://t.co/03o1RBsMnZ"
1536789104343621632,2022-06-14 19:14:09+00:00,MajestictraderA,"Manchester, England",Professional trader AIM FTSE Crypto. Part-time gambler 🎲. AKA Majorboy 📈📉🔮🏧 🤑🏦👍,Aww man and it was hodling so good 🤷🏼‍♂️. This is all Putin's fault 🤪 #DowJones https://t.co/Ew4xVFuQD8
1536788961707925504,2022-06-14 19:13:35+00:00,unsignedhypepro,,private investment firm,ALL THREE MAJOR U.S. STOCK INDEXES NOW DOWN IN CHOPPY TRADING #DowJones #NASDAQ #WallStreet #SP500 #investor #StockMarket #ughinvestments https://t.co/vQATKIP94J
1536788705255378945,2022-06-14 19:12:34+00:00,NRsriram66,"Chennai, India","Not sebi registered.All materials are only for education  purpose.  System developed 2005, Specially for NSEFNO .Tracking market since 1990.","Nasdaq 10779 looks weak unable to cross 10805 may hit 10660 
#NASDAQ #dowjones #SP500"
1536787864138223621,2022-06-14 19:09:13+00:00,TheGravyMachine,"Andalusia, Spain","Londoner, now in Spain. Dad, Sandbox land owner and Chia Farmer.

Former ""IT Guy"" at AON, Fleming's, ABM-AMRO and JPMorgan.","RT @MikeWShell: INVESTOR SENTIMENT POLL: PLEASE RETWEET TO INCREASE THE SAMPLE SIZE. 

What direction do you feel is most likely for the st…"
1536786706166214656,2022-06-14 19:04:37+00:00,anuradh02608365,,,"RT @MikeWShell: INVESTOR SENTIMENT POLL: PLEASE RETWEET TO INCREASE THE SAMPLE SIZE. 

What direction do you feel is most likely for the st…"
1536785954656100354,2022-06-14 19:01:38+00:00,lela_winston,Worldwide,"Journalist, Comms Strategist, Intl. Analyst @usc Trojan Alumni
--Inquiries: winstonmediaconcepts@live.com
#Vegetarian #Travel #DigitalDiplomacy #Branding #PR",Financing the Way Forward: Ideas Advancing the Future of Human Endeavor https://t.co/aOvue0ypji #news #MarketSentiment #BTSFESTA2022 #investmentforum2022 #HorangiPowerHoshiDay #DowJones #smallbusinessowner
1536785865913122816,2022-06-14 19:01:17+00:00,KayMainTree,Washington DC,"#BITCOIN #CRYPTO #FOREX #BLOCKCHAIN #TRADING

I want to be awakened and enlightened as I live this space of my creator and at the same time live to the BLAST!!!",RT @MajestictraderA: If you zoom out 📹. It honestly don't look too bad rn #DowJones https://t.co/hAumcN3Vca
1536784846499872768,2022-06-14 18:57:14+00:00,puneetkakkar16,"New Delhi, India",#Investment expert # designer by genes # fashion is life # truth I follow,RT @ahmedvasimraj: Bloodbath continues in #DowJones https://t.co/x0KZSCHM6F
1536784670016188416,2022-06-14 18:56:32+00:00,kush2107,"Ujjain, India","|MahakaL |
| XXll  |
| student |
| ujjaini |
| Meme addicted |","#NASDAQ bottom at 33 % down from peak 
💪🏻 Remember it 
Need 1 % more down fall for bottom
#DowJones #stockmarketcrash"
1536784617658884097,2022-06-14 18:56:19+00:00,MajestictraderA,"Manchester, England",Professional trader AIM FTSE Crypto. Part-time gambler 🎲. AKA Majorboy 📈📉🔮🏧 🤑🏦👍,If you zoom out 📹. It honestly don't look too bad rn #DowJones https://t.co/hAumcN3Vca
1536784215878115328,2022-06-14 18:54:43+00:00,SheepTrades,11 Wool Street,#SheepTrades Market Technician & Statement Analyst (Not Advice) 🇬🇷🇺🇸 (Risk mgmt. Don't get Fleeced) Quotes #STΩ +Ticker | Portfolio #STπ,"Dump defensives. Pivot to tech is coming 🤔

#DowJones #SP500 #Nasdaq https://t.co/RZzu2UZIwW"
1536784181677772801,2022-06-14 18:54:35+00:00,AnonymousIQ1,,"I'm back, often imitated never duplicated. You should have expected this!",@LucianSGerardi @tthhuunnddrr @POTUS Yes it is dafuq it’s taxable income. So investing ain’t a job 😂😂😂😂😂 what is the stock market? Hey #dowjones guys you ain’t working
1536784180842967040,2022-06-14 18:54:35+00:00,thechartreaders,New York Stock Exchange,"The best Major Market tracker (NASDAQ, Dow Jones, S&P500) at a price you cannot beat - FREE!!!

https://t.co/nLtCGwLMcZ
https://t.co/Ok6DUohA8I
contactus@chartreaders .com","With an hour left in #trading, the #NASDAQ did not bounce as much as anticipated; however, it seems like we are hovering around our #SupportLine

#stocks #market #stockmarketcrash #MONEY #Nasdaq #sp500 #DowJones #analysis #trading #chartreading #Daytrader #daytrade"
1536783582404165632,2022-06-14 18:52:12+00:00,johnny1lot,,"Trader, Rocket Ship Builder, Pizza Expert","RT @MikeWShell: INVESTOR SENTIMENT POLL: PLEASE RETWEET TO INCREASE THE SAMPLE SIZE. 

What direction do you feel is most likely for the st…"
1536783178039545859,2022-06-14 18:50:36+00:00,JimIronhorse,"Eustis, FL",I'm a grumpy old biker who's lived long enough to see the attempted destruction of my country and my freedom... I live in the free state of Florida...,"RT @MikeWShell: INVESTOR SENTIMENT POLL: PLEASE RETWEET TO INCREASE THE SAMPLE SIZE. 

What direction do you feel is most likely for the st…"
1536782326067171328,2022-06-14 18:47:13+00:00,shivamm_goel,NEW DELHI,DAYTRADER / SWING TRADER / INVESTOR,"WHAT WILL HAPPEN NEXT?
#DowJones"
1536781848491220994,2022-06-14 18:45:19+00:00,Qlabe1,"Bengaluru, India",NIFTY and BANK NIFTY Options Trader,"RT @amansharma_dr: #Dowjones target achieved! 

30628&gt;&gt; 30270

30258 low so far

#Nifty #banknifty #NASDAQ #CrudeOil #naturalgas https://t.…"
1536781677753778176,2022-06-14 18:44:38+00:00,Qlabe1,"Bengaluru, India",NIFTY and BANK NIFTY Options Trader,RT @forum_stock: #DowJones world heading towards worst #recession as US 10 Yrs yeilds jumped by .50 in just 5 days 3.000% to 3.460% now alm…
1536781131051421696,2022-06-14 18:42:28+00:00,_aldo_apache, #PROUDJEW,"""You probably heard we ain't in the prisoner-takin' business, we in the killin' Nazi business. And cousin, business is a-boomin'."" #proudairforceDIAson","RT @MariyappanVelu2: 10% gone in a day by investing in US stock market, all bluechip become redchip :)

#sharemarket #NASDAQ #DowJones #sto…"
1536780876746473474,2022-06-14 18:41:27+00:00,mentor_trading,"London, England","Trader, mentor, coach. For inquiries please contact trendfollowing@tradingmentor.com - education, not trading advice (new website is under construction).","RT @MikeWShell: INVESTOR SENTIMENT POLL: PLEASE RETWEET TO INCREASE THE SAMPLE SIZE. 

What direction do you feel is most likely for the st…"
1536780738686865414,2022-06-14 18:40:54+00:00,_aldo_apache, #PROUDJEW,"""You probably heard we ain't in the prisoner-takin' business, we in the killin' Nazi business. And cousin, business is a-boomin'."" #proudairforceDIAson","RT @LeandroAM13: Hello guys ! a selfie ? 
#Biden #EEUU #ADA #BTC #Google #Amazon #NASDAQ #SP500 #DowJones #Tesla https://t.co/VJGVEl2nXJ"
1536780355562258432,2022-06-14 18:39:23+00:00,_aldo_apache, #PROUDJEW,"""You probably heard we ain't in the prisoner-takin' business, we in the killin' Nazi business. And cousin, business is a-boomin'."" #proudairforceDIAson","RT @b1joe: @ElAmerican_ ""My policies led to the #DowJones going up 140 points...from 3:55 pm to 4 pm.  I don't remember the rest of the day…"
1536780312910475265,2022-06-14 18:39:13+00:00,FIENDSQUAD,Dallas Fuckin Texas,"Dallas based clothing brand.  Feed your addiction.

Required: Art of War(Tzu), Art of War/The Prince(Machiavelli), The Hagakure, 48 Laws/50th Law(Greene)",RT @aki_takehara: #DowJones There were signs before the Great Depression. https://t.co/yRF9qaEA3S
1536780170786480138,2022-06-14 18:38:39+00:00,_aldo_apache, #PROUDJEW,"""You probably heard we ain't in the prisoner-takin' business, we in the killin' Nazi business. And cousin, business is a-boomin'."" #proudairforceDIAson",RT @aki_takehara: #DowJones There were signs before the Great Depression. https://t.co/yRF9qaEA3S
1536779401861419009,2022-06-14 18:35:36+00:00,_aldo_apache, #PROUDJEW,"""You probably heard we ain't in the prisoner-takin' business, we in the killin' Nazi business. And cousin, business is a-boomin'."" #proudairforceDIAson","RT @Vincentius2000: Nowhere to hide, indeed.

Stocks and bonds plunging together.

#SP500 #Nasdaq #DowJones https://t.co/39dgQxF0F9"
1536779364242706434,2022-06-14 18:35:27+00:00,DaveeedAG,"Trophy Club, TX",,"RT @MikeWShell: INVESTOR SENTIMENT POLL: PLEASE RETWEET TO INCREASE THE SAMPLE SIZE. 

What direction do you feel is most likely for the st…"
1536778858401525760,2022-06-14 18:33:26+00:00,stocksacharya,India,"Options Writer & Investor| Learner | SEBI UnRegistered | Views for educational purpose only
https://t.co/5F4SekgX9i…","#US30 #DowJones has broken the support @ 30550-30650. Trading with 250 pts down.
Next support seems to be around 29600-29650.
#stockmarketcrash #StockMarket https://t.co/TZ8jy6eElX"
1536778784564715524,2022-06-14 18:33:08+00:00,DiogenesofSC,,"Proverbs 14:23 All hard work brings a profit, but mere talk leads only to poverty.","RT @MikeWShell: INVESTOR SENTIMENT POLL: PLEASE RETWEET TO INCREASE THE SAMPLE SIZE. 

What direction do you feel is most likely for the st…"
1536778754881724416,2022-06-14 18:33:01+00:00,_aldo_apache, #PROUDJEW,"""You probably heard we ain't in the prisoner-takin' business, we in the killin' Nazi business. And cousin, business is a-boomin'."" #proudairforceDIAson",RT @MajestictraderA: 2 huge bearish candlesticks at COVID crash &amp; a spike down to $18Ks before the biggest rally ever in history maybe. Now…
1536778688812961797,2022-06-14 18:32:46+00:00,Qlabe1,"Bengaluru, India",NIFTY and BANK NIFTY Options Trader,"RT @algotradingdesk: Smile Please. 
#nifty #nifty50 #niftyoptions #NIFTYFUTURE 
#NASDAQ #DowJones #options 
#bitcoin #BitcoinCrash https://…"
1536778365016883200,2022-06-14 18:31:28+00:00,nandimmoreira,Brasil,Founder and CEO of Moreira Insights,"RT @MikeWShell: INVESTOR SENTIMENT POLL: PLEASE RETWEET TO INCREASE THE SAMPLE SIZE. 

What direction do you feel is most likely for the st…"
