id,created_at,user_screen_name,user_location,user_description,full_text
1536811222368149506,2022-06-14 20:42:02+00:00,arikring,Tel Aviv,"Arik Ring MSc, Expert Consultant. #Solar & #Cleantech Innovation, #Energy Efficiency, Heat & Power, HVAC, Turbomachinery.
Energy Solutions for the 21st Century",RT @arikring: @ProfStrachan @ECOWARRIORSS @MsFowlersays @ChristineMilne @mzjacobson @charluv2011 @ddelich @elder_jodi @devindthorpe @Amazin…
1536810879911460865,2022-06-14 20:40:40+00:00,Adarshk89323974,,"JNU SOE
ECE","RT @scroll_in: #AirPollution is the biggest threat to human health in India as it reduces life expectancy by an average of five years, a Un…"
1536810502063546368,2022-06-14 20:39:10+00:00,gridpointwx,"New York, USA",Global Point Forecasting System,"Air #POLLUTION takes 2 years off your life, more than smoking or alcohol https://t.co/WZ4xHEDTxR"
1536810444601671683,2022-06-14 20:38:57+00:00,TimMelino,NY,"Renewable Energy Meteorologist, interested in the #environment, #weather and #climate.  Check out: https://t.co/EZIu1X2L6A & Facebook: https://t.co/Ridbeg0K3b","Air #POLLUTION takes 2 years off your life, more than smoking or alcohol https://t.co/Nw9PTgVgEG #GPWX"
1536808695140470784,2022-06-14 20:32:00+00:00,DawnRoseTurner,New Songhees (Esquimalt) BC,Perpetually curious,RT @arikring: @SaleemulHuq @DawnRoseTurner @solhog @cberrl @AdamRogers2030 @ReclaimAnglesea @AmazingChevVolt @1o5CleanEnergy @kirillklip @a…
1536808418102624257,2022-06-14 20:30:54+00:00,phosphoria31,,"tweets about the 15th element, related things","RT @HealthyLakes: Via @BridgeMichigan: As Saginaw Bay #pollution grows, farmers are urging other farmers to change their ways by adopting p…"
1536808142016696320,2022-06-14 20:29:48+00:00,meliorist59,"Arizona, USA","Retired RN 
#FBR🆘️
#wtpBLUE🇺🇲
#SwiftJoe❤#ResistanceUnited💪
#VetsResist🇺🇲
#WaterIsLife🌊
#SaveWildHorsesAndBurros🐎
#KeepWildWild🐺
#VoteBlueNoMatterWhen🌊","RT @ElektraMadrigan: 37 million seahorses per year are extracted from the oceans,many are traded as medicines, souvenirs or even eaten as s…"
1536808048311820295,2022-06-14 20:29:25+00:00,MarkCheetham,"Shrewsbury, UK",Surgeon @sathnhs | National Clinical Lead for General Surgery @NHSGiRFT |Generation Q Fellow @Healthfdn | ecoworrier #QI #leadership #surgery 🎣 #riverhealth,"RT @UnderwaterMedia: At the end of the week I'm filming not only fish but sewage litter and other pollution on the river Severn.
Things you…"
1536807448996106246,2022-06-14 20:27:02+00:00,rsarhhh,,Voice & echo of voiceless.           Retweets for @Dragofix & his following.,RT @Dragofix: Sewage pollution: We need action now - not in decades! #Britain #environment #rivers #water #waters #sewage #pollution https:…
1536807063791149056,2022-06-14 20:25:31+00:00,LeilaBelkora,,"Author “Minding the Heavens: The Story of Our Discovery of the Milky Way” @CRCPress. Roots in US, Morocco, Switzerland. s/h","#Pollution clean-up stories always make me feel a teeny bit better about the world. This one is so well written, it’s like you’re on the barge. But how is it possible Texas has no #bottlebills?! https://t.co/yRwCxwgpk6"
1536806716909801473,2022-06-14 20:24:08+00:00,EzraMatogo,"Dar es Salaam, Tanzania","Education/Environment /View are my own/Arsenal fan⚽
#Beatplasticpollution",RT @EzraMatogo: Heading to the beach this weekend? or just a walk around the neighborhood? Take a moment to pick up a piece or two of trash…
1536806166856364032,2022-06-14 20:21:57+00:00,Its_MChavan,Dharti Pe 🌎,🌸 || जय श्री राम || 🌸,"RT @IndiaToday: On Monday, the air quality index (AQI) in Mumbai was recorded at 28, making it the cleanest air day of the year so far. An…"
1536804768357797892,2022-06-14 20:16:23+00:00,OldieRebel,,,"RT @UnderwaterMedia: At the end of the week I'm filming not only fish but sewage litter and other pollution on the river Severn.
Things you…"
1536804468477640707,2022-06-14 20:15:12+00:00,COGreenbuilding,,"This is a companion twitter to the CO Green Builders group on Rate It Green (run by andrew, in CO), to help green builders and orgs share events and news.",RT @FLgreenbuilding: Stargazing: An Indicator of #LightPollution and #Health: https://t.co/UA7NXIbmRI #light #lighting #landscaping #landsc…
1536804330967384068,2022-06-14 20:14:39+00:00,AboveEDXW,"Sylt, Germany",A Raspberry-π-bot tweeting adsb-messages from around Sylt / GWT / EDXW.,"#BMVI #Pollution #Control:    {""hex"":""3f9c84"",""flight"":""PCT250  "",""alt_baro"":3800,""alt_geom"":4100,""gs"":172.4,""ias"":161,""tas"":170,""mach"":0.260,""track"":20.0,""track_rate"":-0.06,""roll"":-0.5,""mag_heading"":13.0,""baro_rate"":0,""geom_rate"":-32,""squawk"":""7270"",""emergency"":""none"",""category"
1536803775385567232,2022-06-14 20:12:27+00:00,EtiennePerrotin,,🇺🇦 #SolidarityWithUkraine 🇺🇦,"RT @EarthKeeper22: When you have to carry you own #water, you #understand the #value of every drop... 🦋LJC

@GeraldKutney #ClimateCrisis #d…"
1536803236522377217,2022-06-14 20:10:18+00:00,Action4Almond,West Lothian,"Striving for a cleaner, healthier and swimmable River Almond, free of pollution. Want to help out? Please email RiverAlmondActionGroup@gmail.com","RT @UnderwaterMedia: At the end of the week I'm filming not only fish but sewage litter and other pollution on the river Severn.
Things you…"
1536803133795467265,2022-06-14 20:09:54+00:00,nhgp,North Hertfordshire,North Hertfordshire and Stevenage Green Party,"A big thank you to all our members and supporters who visited our Green Party stall at Stevenage day last Sunday.

We had an amazing turnout! 

#EnvironmentalJustice #pollution #biodiversity #CleanAir  #NetZeroNow #ClimateActionNow #ClimateCrisis https://t.co/93Xy8phfs5"
1536803108055134208,2022-06-14 20:09:48+00:00,UnderwaterMedia,"England, United Kingdom","Underwater media in angling and freshwater. Based nr Leeds, Yorkshire. Contact Mark at beneathbritishwaters@gmail.com","At the end of the week I'm filming not only fish but sewage litter and other pollution on the river Severn.
Things you do to highlight the state of uk rivers. Spent over 30 years in the rivers. Too important not to care.
#sewage #pollution #environment https://t.co/4nk5zG9mvh"
1536801948686508033,2022-06-14 20:05:11+00:00,H20EU,"Brussels, Belgium",Water Europe is the recognized voice and promoter of water-related RTD and innovation in Europe.,"🔝Spotlight to De Nora! Happy Award your Sludge ozonation with the Water Technology &amp; Infrastructure Award! Using ozone to treat sludge, the technology helps to safeguard #soil and water resources, ensuring the status of the EU water bodies in preventing potential #pollution https://t.co/sCQDcIRfDM"
1536800984244051970,2022-06-14 20:01:21+00:00,FLgreenbuilding,"Florida, USA","A companion Twitter to the Florida Green Building Group on Rate It Green, helping Floridian green builders and organizations share events, news and information!","RT @CTgreenbuilding: Reducing Global Dependence on Natural Gas, for Human and Environmental Health: https://t.co/l6SSUO1yzJ #naturalgas #fr…"
1536800897891815424,2022-06-14 20:01:01+00:00,ILgreenbuilding,"Illinois, USA","A companion Twitter to the IL Green Building Group on Rate It Green, to help Illinois green builders and organizations share events, news and information.","War on Ukraine’s Impact on Green #Energy: Progression or Digression? https://t.co/JuRSCmW9uX Toxic dangers like greenhouse gas #emissions might be easier to recognize than some of the more hidden consequences of our dependence on #fossilfuels, #Ukraine #health #war #pollution https://t.co/fhViWr7NjW"
1536800154811965440,2022-06-14 19:58:03+00:00,curiousbutter1,,take what you want and give nothing back!,@KulbikC social-relevant-issue NFTs #pollution #nft #sea
1536799721393725440,2022-06-14 19:56:20+00:00,Nneely8,,"A Vegan is one less person harming animals, themselves and the planet. 

Be the loud constant voice for that which hasn't one.",RT @Dragofix: Sewage pollution: We need action now - not in decades! #Britain #environment #rivers #water #waters #sewage #pollution https:…
1536799692280979458,2022-06-14 19:56:13+00:00,stevetrees661,"Wales, United Kingdom",Animals are not our food but our equals. Animals are my friends ! I don’t eat my friends . G B S !,RT @FournierFloren5: @_AnimalAdvocate @GretaThunberg @rickygervais @PeterEgan6 @Protect_Wldlife @Ivy_MiddletonUK @TrophyXpose @RobRobbEdwar…
1536799671716401154,2022-06-14 19:56:08+00:00,eleanor_finne,,"Tennis fan, TIME Person of the Year (2006)","Why is plastic pollution dangerous?, @eleanor_finne, twitter, CC BY-SA 4.0
#pollution #plasticpollution #ocean #plastic https://t.co/PCQhF7Xyxt"
1536798692891582464,2022-06-14 19:52:15+00:00,suekhi,ohio,Democrat always.Long https://t.co/5SznYwmgFu.XU https://t.co/eWcAH5fCnB my career. CLIMATE Science is real&in https://t.co/K6tLOYM1QU. RESTORE VRA!NO DM!,RT @arikring: @TheRealNumber6 @RisePDX @Jackthelad1947 @seth_leitman @debraruh @charluv2011 @wernerkeil @pegb_ @SaleemulHuq @raduede @Tecga…
1536797374869299201,2022-06-14 19:47:01+00:00,barn55south,midlands england,like a laugh and like to learn and share funny or interesting stuff with others.all tweets are my opinion only and should not be taken too seriously.,RT @Strange_Sounds: Oregon county declares state of emergency over water nitrate contamination #health #water #drinking #oregon #nitrate #p…
1536796403690876931,2022-06-14 19:43:09+00:00,JustinBaileyart,• the Truth is Art there •,•I'm an artist•I tweet art/news/history/stamps/tech/nature/eco/weird/random/celeb/music #itfc I endorse nothing.All is real fake! #ART #LOVE #LIFE I like lists.,RT @arikring: @TheRealNumber6 @RisePDX @Jackthelad1947 @seth_leitman @debraruh @charluv2011 @wernerkeil @pegb_ @SaleemulHuq @raduede @Tecga…
1536796338800795648,2022-06-14 19:42:54+00:00,EtoupeJean,"Littoral, Cameroon",Twittons vivants! Let's tweet alive!,"RT @EarthAccounting: Plastitar: mix of tar and #microplastics is new form of #pollution, say scientists https://t.co/WPOQyloCQd"
1536796223138861056,2022-06-14 19:42:26+00:00,mellowmirror31,,"Senior Associate, Strategic Communications at WRI India","RT @scroll_in: #AirPollution is the biggest threat to human health in India as it reduces life expectancy by an average of five years, a Un…"
1536794969691889666,2022-06-14 19:37:27+00:00,C57410546Lesley,,,"RT @ElektraMadrigan: 37 million seahorses per year are extracted from the oceans,many are traded as medicines, souvenirs or even eaten as s…"
1536794564773785600,2022-06-14 19:35:51+00:00,jamesfelt2,london,,RT @DrAlexFord: Way to go @GBRow2022 . Team albatross is already off the Isle of Wight where we expect lots of noise &amp; plastic pollution pl…
1536794516040126464,2022-06-14 19:35:39+00:00,bobhillbrain,,"Think first, do after","The human behavior amplified by overpopulation drives us to collapse https://t.co/0633t9Kd8M #pollution 
Humans will end up buried in plastic https://t.co/ClPh3JXvGF"
1536794227488829443,2022-06-14 19:34:30+00:00,TimSheaARC,"Dedham, MA","Focused on upstream oil & gas - technology solutions enabling Digital Oilfields. New interests are robotic & drone market dynamics. Opinions are mine, not ARC's","RT @jamesjfrazer: Listen to #Sustainability in #Transportation - How We Fix Congestion, #Pollution &amp; More"" my talk with Nikolaj Koster @nik…"
1536793690563289090,2022-06-14 19:32:22+00:00,arikring,Tel Aviv,"Arik Ring MSc, Expert Consultant. #Solar & #Cleantech Innovation, #Energy Efficiency, Heat & Power, HVAC, Turbomachinery.
Energy Solutions for the 21st Century",RT @arikring: @TheRealNumber6 @RisePDX @Jackthelad1947 @seth_leitman @debraruh @charluv2011 @wernerkeil @pegb_ @SaleemulHuq @raduede @Tecga…
1536793508333355009,2022-06-14 19:31:39+00:00,Dragofix,Finland,"Minimalism, health, organic healthy plant-based food, nature, environment, privacy, transparency, animal & human rights Ⓥ, UBI, renewables, etc. Language: en/fi",Sewage pollution: We need action now - not in decades! #Britain #environment #rivers #water #waters #sewage #pollution https://t.co/6et62G3K5O
1536793199271895040,2022-06-14 19:30:25+00:00,GAgreenbuilding,,Let's talk about Green Building in Georgia! This account is part of the https://t.co/gcBENdSZqJ community and has a companion group on the platform. Add Your voice!,RT @FLgreenbuilding: Stargazing: An Indicator of #LightPollution and #Health: https://t.co/UA7NXIbmRI #light #lighting #landscaping #landsc…
1536793094342975488,2022-06-14 19:30:00+00:00,orfecon,India,Centre for Economy and Growth @orfonline.,"A shift to the #circulareconomy framework is a challenge in the context of the current levels of trash across the world. As more information about the dangers of #plastic #pollution becomes available, it is necessary to curb the use of plastic: @Bharati09 https://t.co/YEWVYQYb1O"
1536792967792365568,2022-06-14 19:29:30+00:00,NSACTION_US,United States,National Stewardship Action Council - Advocating for a circular economy in the U.S. by partnering w/businesses that lead & encouraging others to follow. 501c4,"Saving a Texan Bayou, ‘16 Bottles’ at a Time - A story on why we need a national bottle bill now!  ""Its the whole #Ecosystem I'm concerned about.  The animals aren't responsible for the #pollution but they are directly affected by it"" Mr. Rivers said.    https://t.co/P8msJCrrZU"
1536791830561312769,2022-06-14 19:24:59+00:00,SmartyNk1,,NotNow,"A study has shown that every year 9 million people are being killed due to pollution. In the countries whose people are dying, India is on the head or America is in the top-10.
#pollution 
@HemantSorenJMM"
1536790544315297792,2022-06-14 19:19:52+00:00,OfficialUpdate9,The Royal Palace,"#Female #RespectMyX #SexNotGender
#WomensRights","Spoke to #Taxi #Bus drivers - Nobody likes the changes made to #Cardiff roads, We all agree it has made roads more #unsafe, narrow, has increased jams/#congestion &amp; not lowered #pollution. Lots of frustration &amp; soon 🤬among #commuters who drive.

@cardiffcouncil @TransportCttee https://t.co/aB3KVdXeih"
1536789318081122310,2022-06-14 19:15:00+00:00,Radonova86,"Lombard, IL",the global leader in radon measurements,"Hey! Have you ordered your radon test yet? It's time to get your summer measurement. #radon #indoorair #pollution #lungcancer #DIY #doityourself 
https://t.co/lFfXWVLQfF"
1536789129068957699,2022-06-14 19:14:15+00:00,TJOdorey,"Missouri, USA",Humor is one of the healthiest and most powerful methods to help provide perspective on life's difficult experiences--something we all need right now. #FBR,RT @arikring: @SaleemulHuq @DawnRoseTurner @solhog @cberrl @AdamRogers2030 @ReclaimAnglesea @AmazingChevVolt @1o5CleanEnergy @kirillklip @a…
1536788770179121154,2022-06-14 19:12:49+00:00,IamtheGreeny,🌏,"Hello humans, I am Greeny the sparrow
and I happen to be an environmentalist
I retweet the tweets with the #savetheplanet","RT @ecodiddle: Great graphic showing the benefits of balancing #farming with #nature😊
#Sustainability #learning #edutwitter #STEM #ClimateA…"
1536787962859601920,2022-06-14 19:09:37+00:00,ILA_Canada,Canada,"Canadian branch of @ILA_official, everything #international #law. Retweets are not endorsements","New funding from #governments for #fossil fuel exploration or production is simply “delusional” the #UN chief warned on Tuesday, adding that it would only “further feed the scourge or #war, #pollution and #climate catastrophe.”
https://t.co/wORV26PifA"
1536787430673895425,2022-06-14 19:07:30+00:00,jack_ekka,Mumbai ,"International Business Consultant - Love Humanity, Love Environment,
Love Your Country, Love Your Climate. Be The Change You Want To See!","RT @HomecareImvelo: NOW is the right time to go green! Replace your regular garbage bags with compostable bags &amp; save the earth, one step a…"
1536787416161591296,2022-06-14 19:07:26+00:00,jack_ekka,Mumbai ,"International Business Consultant - Love Humanity, Love Environment,
Love Your Country, Love Your Climate. Be The Change You Want To See!","RT @saiafishnet: ""Troubled Waters - The River Thames"" 
#streetphotography #Videography #Photography #Artistry #Borderline #Artwork #Dystopi…"
1536787364261302272,2022-06-14 19:07:14+00:00,jack_ekka,Mumbai ,"International Business Consultant - Love Humanity, Love Environment,
Love Your Country, Love Your Climate. Be The Change You Want To See!","RT @EarthAccounting: OECD says #plastic #pollution will grow faster than #recycling rate
https://t.co/5vE61qbhfO https://t.co/aZg0bH6pEN"
1536787345030418432,2022-06-14 19:07:09+00:00,jack_ekka,Mumbai ,"International Business Consultant - Love Humanity, Love Environment,
Love Your Country, Love Your Climate. Be The Change You Want To See!","RT @Tiredearth: #PlasticPollution

Everything wrapped in #plastic, except the red and green peppers.

👉🏽 Global cumulative plastic producti…"
1536787317457047552,2022-06-14 19:07:03+00:00,jack_ekka,Mumbai ,"International Business Consultant - Love Humanity, Love Environment,
Love Your Country, Love Your Climate. Be The Change You Want To See!","RT @ecoforlifeeu: Beauty ruined. 😡 

#pollution #environment #climatechange #nature #savetheplanet #plasticpollution #plastic #zerowaste #e…"
1536787161210568706,2022-06-14 19:06:26+00:00,ElektraMadrigan,Dare to be heard… 💋,#AmateurChef 🍴 🍣 #Blogger 📣 #Foodie 🍜 Supporting #voiceboxlive.com our future #FreeSpeech venue. Personal Assistant to @KaraJarina - Save the Planet Group.,"RT @ElektraMadrigan: 37 million seahorses per year are extracted from the oceans,many are traded as medicines, souvenirs or even eaten as s…"
1536786811124695041,2022-06-14 19:05:02+00:00,MadmenDreamers,"Charlotte, NC area",ON TO OUR NEXT RUN! Click on our website for details!,If you’re looking for a way to help… https://t.co/zJ7YQllxgG #waterincthemusical #pollution #plasticpollution #oceancleanup #rivercleanup
1536786768292347911,2022-06-14 19:04:52+00:00,farzane1346,Islamic Republic of Iran,"Iran strong motion network,BHRC,IRAN",RT @MR_Farzanegan: This column (https://t.co/x6Rg7Jp1C2) reports our research (https://t.co/oaplcKBjZq) showing that #Iranian provinces wit…
1536785918228586498,2022-06-14 19:01:29+00:00,GBRow2022,"The Boat House, Portsmouth ",🇬🇧GB ROW CHALLENGE🇬🇧 The Worlds Toughest Rowing Race,RT @DrAlexFord: Way to go @GBRow2022 . Team albatross is already off the Isle of Wight where we expect lots of noise &amp; plastic pollution pl…
1536785585397972995,2022-06-14 19:00:10+00:00,Yusuf_ElWazzan,,17-year-old zealous and resolute human survival activist devoted to saving humanity from civilisational collapse and potential eventual extinction.,"RT @FFF_Jour: Climate models that assume we can deploy large-scale carbon capture are leading us into a trap, distracting from the urgent n…"
1536785548794220544,2022-06-14 19:00:01+00:00,scroll_in,,"Quality journalism isn't cheap. Support https://t.co/dDlzkWD5yp. 
Here's how https://t.co/nJZ81DnHvp","#AirPollution is the biggest threat to human health in India as it reduces life expectancy by an average of five years, a United States-based think tank said.

It said that particulate #pollution is the greatest risk to human health worldwide. https://t.co/p2pUDT7n5I https://t.co/UORLfxNIIr"
1536785548211195904,2022-06-14 19:00:01+00:00,klimataktion,Sverige,"Vi kräver en klimatpolitik som tar vetenskapen på allvar. Tillsammans bygger vi en folkrörelse för klimatet! Bli medlem!
https://t.co/O5VtwltAN6","How The U.S. Can Build A 100% Clean Grid? 

Video courtesy of @CNBC

https://t.co/7GIZDFlQCc

#FossilFuels
#ClimateCrisis
#FossilFuelSubsidies
#Pollution
#ChemicalPollution
#PlasticPolluton
#twiff
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel"
1536785546898337793,2022-06-14 19:00:01+00:00,FFF_SAJ,"Årsta, Stockholm, Sweden","332ppm | Climate Activist | FridaysForFuture organisar

Riksdagskandidat @klimatalliansen

janine@fridaysforfuture.se

English @JanineClimate
Views mine (⧖)","Sowing a Plastic Planet: How Microplastics in Agrochemicals Are Affecting Our Soils, Our Food, and Our Future

https://t.co/WutFZdGIOl

#FossilFuels
#ClimateCrisis
#FossilFuelSubsidies
#Pollution
#ChemicalPollution
#PlasticPolluton
#twiff
#ClimateTalk
#stopfossilfuel https://t.co/335hwPSWPz"
1536785546227331073,2022-06-14 19:00:00+00:00,Yusuf_ElWazzan,,17-year-old zealous and resolute human survival activist devoted to saving humanity from civilisational collapse and potential eventual extinction.,"How do carbon markets work? |

By @TheEconomist

https://t.co/o5isw84a7R

#FossilFuels
#ClimateCrisis
#FossilFuelSubsidies
#Pollution
#ChemicalPollution
#PlasticPolluton
#twiff
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel"
1536785543832317952,2022-06-14 19:00:00+00:00,FFF_Jour,,"Fridays For Future Journalists 
1. will #TelltheTruth by declaring #ClimateEmergency
2. require a safe pathway under 1.5C!","Climate models that assume we can deploy large-scale carbon capture are leading us into a trap, distracting from the urgent need to reduce fossil fuels.

https://t.co/vnpw9NV20O

#FossilFuels
#ClimateCrisis
#FossilFuelSubsidies
#Pollution
#twiff
#ClimateTalk
#stopfossilfuel"
1536785543660310528,2022-06-14 19:00:00+00:00,F4FYStrikers,Earth,"🌍🌱🌍Youths For Climate (F4F, F4FYStrikers)🌍🌱🌎 IF WAR DOESN’T KILL US CLIMATE BREAKDOWN WILL. Email : f4fystrikers@fridaysforfuture.org | FB: F4FYStrikers","The Truth About Carbon Taxes.. Do they really work? A solution that's real or specious?

https://t.co/sDifICtz01

#FossilFuels
#ClimateCrisis
#FossilFuelSubsidies
#Pollution
#ChemicalPollution
#PlasticPolluton
#twiff
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel"
1536785437909557249,2022-06-14 18:59:35+00:00,muhammadjamalks,,ربِّ زِدْنِي عِلْماً,RT @Strange_Sounds: Oregon county declares state of emergency over water nitrate contamination #health #water #drinking #oregon #nitrate #p…
1536785072078176256,2022-06-14 18:58:07+00:00,ecodiddle,,"Ernest is an Ecodiddle who teaches a wide range of eco-topics such as sustainability, global citizenship and climate change in his new book series!","Great graphic showing the benefits of balancing #farming with #nature😊
#Sustainability #learning #edutwitter #STEM #ClimateAction #climate #plants #animals #water #soil #Food #fashion #pesticide #herbicide #plastic #pollution #savetheplanet #wildlife #biodiversity #tuesdayvibe https://t.co/jVruyWnMl5"
1536783110922280968,2022-06-14 18:50:20+00:00,Wastebits,"Akron, OH","Wastebits is the connected digital experience powering the waste industry. Experience your waste stream, approval, manifest, and scale ticket data in one place.","PFAS chemicals are able to form more than 10 million different toxic combinations meaning that there's more potential for negative health effects than we know at this time.

Source: PFAS: What You Should Know

https://t.co/5u6YuQGBvk

#PFAS #Pollution https://t.co/vWYUA9CKM5"
1536782888309510144,2022-06-14 18:49:27+00:00,ecodiddle,,"Ernest is an Ecodiddle who teaches a wide range of eco-topics such as sustainability, global citizenship and climate change in his new book series!","...some #ideas to balance #farming #crops with #nature😊
#Sustainability #learning #edutwitter #STEM #homeschooling #ClimateAction #climate #plants #animals #water #soil #Food #fashion #pesticide #herbicide #plastic #pollution #savetheplanet #wildlife #biodiversity #tuesdayvibe https://t.co/odhjiuhYt4"
1536782549766258688,2022-06-14 18:48:06+00:00,1v_samuelvieira,Porto - Portugal ,"« Photographer | Socialist | European | Ecologist » - #Activist #ClimateEmergency .
 * مواطن | اشتراكي | علم البيئة | المناخ الناشط*","RT @EIA_News: The @UN appeals to public for $20m to stop feared catastrophic #oil spill from tanker

- Vessel off Yemen with more than 1m b…"
1536782234874683392,2022-06-14 18:46:51+00:00,Ecuador_OWSD,Ecuador,"Capítulo Ecuador de la Organización de Mujeres en Ciencias para el Sur Global
@Owsdsecretariat #OWSDEcuador. Posts en Castellano/English","RT @ciel_tweets: Women are one of the most vulnerable groups in regards to exposure to #Toxics and to the effects of #ClimateChange.

From…"
1536780343168192512,2022-06-14 18:39:20+00:00,slugdaddy,,Magazine designer... Great page layouts... Always hits deadlines... Always hits budgets... Picture editor... Husband... Father of two,Let’s stop the privatised water companies dumping waste in our waterways. As usual @Conservatives measures don’t go far enough to protect us.  https://t.co/i3MEVuJIfR #sewage #pollution #ToryIncompetence
1536778529999831040,2022-06-14 18:32:08+00:00,arc_advisory,Worldwide,ARC is the leading technology research and advisory firm for industry. We help clients evaluate and select the best technology solutions to match their needs.,"RT @jamesjfrazer: Listen to #Sustainability in #Transportation - How We Fix Congestion, #Pollution &amp; More"" my talk with Nikolaj Koster @nik…"
1536778488593752066,2022-06-14 18:31:58+00:00,smartcityvwpts,"Boston, MA","Home of The Smart City Podcast. Compelling insights in public #Infrastructure #Planning & #Technologies :  #SmartCities #Mobility #Transportation #Energy,","RT @jamesjfrazer: Listen to #Sustainability in #Transportation - How We Fix Congestion, #Pollution &amp; More"" my talk with Nikolaj Koster @nik…"
1536778444549373952,2022-06-14 18:31:47+00:00,jamesjfrazer,"Boca Raton, FL","No Nonsense Strategist - #SmartCities,  Intelligent Transportation Systems, #ITS #ElectricVehicles #Energy #Lighting #ESG #Sustainability & #HumanFactors","Listen to #Sustainability in #Transportation - How We Fix Congestion, #Pollution &amp; More"" my talk with Nikolaj Koster @nikolajk, Head of Mobility at @Deem, Inc."" at  https://t.co/Rjdd1r5OOB"
