id,created_at,user_screen_name,user_location,user_description,full_text
1536814050306555904,2022-06-14 20:53:16+00:00,ByronGoldberg,"Sydney, New South Wales",Building @bobbobfinance 🌍 ex-@Lunoglobal (@DCGco),"S&amp;P500 Bear Market:

It took 13 YEARS (2000-2013) for the S&amp;P's actual value to catch up to the tech *bubble* value (c.1555).

8 YEARS (1972-1980) for the previous bubble value to be reached.

I.E. time from Bubble Market Value to Actual underlying value - ±10 years."
1536813291942686721,2022-06-14 20:50:16+00:00,NFT_SAIYAJIN,,NFT and Kitty addicted...,"RT @BTC_Archive: Saving in #Bitcoin 73% more profitable over last 5 years versus S&amp;P500 - even after price crash!
- @Saifedean"
1536812824432877569,2022-06-14 20:48:24+00:00,weyheyketh,,"Points mean prizes... 
Investing in $ETH $EVMOS $TRAC $AGIX $SHR $EWT $PLU","RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536811561632813062,2022-06-14 20:43:23+00:00,Michael80085635,,"Neugierig auf Neues
#Aufgewacht
#bitcoin Enthusiast
#FreiheitfürJulianAssange","RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536811371861577732,2022-06-14 20:42:38+00:00,johnnie02661,"North Carolina, USA","Tax law, Finance. Wealth & Business Transition Planner for business owners & families. Science Fan. Bio/Premed undergrad. Run hike bike+chase 50 US high pts.",@The_RockTrading “inside day” =price range today stayed inside price range of yesterday. I guess Rock is saying that VIX was not going up or down much - thus S&amp;P500 was choppy &amp; importantly didn’t drop much. Maybe also meant VIX ready to move up big =market goes down or big down = market goes up.
1536811065459220482,2022-06-14 20:41:25+00:00,chasing_markets,,Goucher Economics '23 || Hopkins Finance '24 Baltimore || Washington D.C.      Just tweeting about economics (and on occassion sports),"Red Days in a row:
DJIA- 6
NASDAQ- 0!!
S&amp;P500- 6

Bear market, rate decision soon, Jay better be nimble. RIP ARKK"
1536810011619471360,2022-06-14 20:37:13+00:00,DjaniEfendi,,"Up early, up often, up only | Quantamental Finance | #7461 | $APE","14/06/2022

US Close

S&amp;P500: -0.38%
Nasdaq: +0.16%
Dow: -0.49%"
1536809188323733506,2022-06-14 20:33:57+00:00,DanaAmmous,,,"RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536808912334249985,2022-06-14 20:32:51+00:00,drugstore_cowb2,,"online and offline gamer, The game is life.","RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536808236828852224,2022-06-14 20:30:10+00:00,btcidiot,🇺🇸,#bitcoin moron,@BTC_Archive S&amp;P500: Hold my beer…
1536808211453554691,2022-06-14 20:30:04+00:00,ito_eddy,US,Throwing sand in the vasoline one handful at a time. Please do not follow as I don't follow. Mis en bouteille au château. Pronouns: abrasive/abrade.,"@CheyenneSulli14 @byHeatherLong That doesn't make it less of a bear market.

If it's a correction, it's corrected itself to before @POTUS was inaugurated.
19 Jan. 2021 S&amp;P500 closed at 3798.91

Must take the sting out of inflation for many - oh wait."
1536807517115801600,2022-06-14 20:27:19+00:00,Cryptorabbit23,"London, England",#Bitcoin DYOR,"RT @BTC_Archive: Saving in #Bitcoin 73% more profitable over last 5 years versus S&amp;P500 - even after price crash!
- @Saifedean"
1536806416526237698,2022-06-14 20:22:56+00:00,shadoan_d,,,"RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536806097029406722,2022-06-14 20:21:40+00:00,LibertyRPF,"Canada, near Ottawa","""Most haystacks don't even have a needle."" (DMs are open) 🤠 (Watch Deadwood) I write some stuff here: https://t.co/1cGQKu5z98 (it's free)",Same but for S&amp;P500: https://t.co/9uBnz1VMlj https://t.co/u8Cclf4wRK
1536805906972811266,2022-06-14 20:20:55+00:00,AHigh1992,Southend - On - Sea,"Fighting for a financial freedom
I trade speculative digital assets with high leverage in a largely unregulated market

Music Producer / DJ

Bitcoin perma bull.",Just to let you know S&amp;P500 looks like shit even on the 15m chart. https://t.co/qCiw06WxAR
1536805687959126016,2022-06-14 20:20:03+00:00,mistre210,USA,Easy life,RT @zerohedge: All S&amp;P500 companies closing red hasn't happened since 1990: BBG
1536804843469283329,2022-06-14 20:16:41+00:00,ZMSOXCAPITAL,,Market moves in your head | Trading is more psychical then technical - my opinion,"Legend Jeremy Grantham sees S&amp;P500 crashing 45% after the 4th superbubble. He lays out reasons why the latest 1 will pop,just as it did in 1929,2000+2008. This checklist for a superbubble running its phases is complete"
1536804611608043520,2022-06-14 20:15:46+00:00,jester_raw,,I am a thinking gamer with twitch tendencies.,"RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536804280320942080,2022-06-14 20:14:27+00:00,gajendra771,"Udaipur, India",,"RT @BTC_Archive: Saving in #Bitcoin 73% more profitable over last 5 years versus S&amp;P500 - even after price crash!
- @Saifedean"
1536803277295079424,2022-06-14 20:10:28+00:00,OluwatobiOluku1,,I am bot,"RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536802935849775104,2022-06-14 20:09:06+00:00,tonnuhm123,ประเทศไทย,"L i v e 25 years old
PCCCR  Microbiology CMU (Study of the biology of microscopic organisms)
: Beer & Crypto
- โพสอะไร สงสัย อยากพูดคุย พิมถามได้เลยครับ","RT @tier10k: [DB] US Close

S&amp;P500: -0.38%
Nasdaq: +0.16%
Dow: -0.49%"
1536802574501703680,2022-06-14 20:07:40+00:00,StonkTrafficker,CO,"All #Stocks #Crypto #NFTs & some non sense! 😆 SHOW me the MOMO! 💰 🏃‍♂️ 
2 years as a full time trader with 4 years in. #WarriorPro student 2018! 🤓😎🎯🍻","$SPY 
Market Close 
Ouch.. it's possible to see $3,500 S&amp;P500
#Stonks
#Stocks https://t.co/bXcpxfDy6i"
1536802362823786496,2022-06-14 20:06:50+00:00,doshangai,,#116,RT @zerohedge: All S&amp;P500 companies closing red hasn't happened since 1990: BBG
1536802192082051074,2022-06-14 20:06:09+00:00,ZMSOXCAPITAL,,Market moves in your head | Trading is more psychical then technical - my opinion,S&amp;P500 I don’t know how you guys are doing this. Not even David Copperfield can do this. 5 times support and then 50 points up https://t.co/35Wu7T9sk7
1536801862271348739,2022-06-14 20:04:51+00:00,TadEdge,,"Striving for greatness, one tweet at a time","@jkk4782 @JoeHenryWatson1 1st, putting up an intentionally misleading graphic like that is a lousy way to convince anyone. You lost credibility.

2nd, please explain how this is true of Blackrock and not true of virtually all other companies in the S&amp;P500.  Or, really any 401k plan anywhere."
1536801682562199552,2022-06-14 20:04:08+00:00,ExitTheSystm,,Exit before it's too late,"RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536801461077950465,2022-06-14 20:03:15+00:00,JasmineLexton,,"Finance, economics, data analytics  Don't mind a surf as well.","@zerohedge YTD 
+98.8% = Nat Gas 
+60% = Oil 
+21% = Ruble vs USD
+0.75% = USD Cash 
-1.4% = Gold 
-12.2% = 10-YR US note
-16.5% = Dow 
-21.6% = S&amp;P500 
-30.8% = Nasdaq 
-55.5% = BTC"
1536801159968587781,2022-06-14 20:02:03+00:00,ChartMill,Belgium,"ChartMill is a website for stock screening and analysis, both technical and fundamental. Suited for all kinds of trading.","Most gaining stocks in the S&amp;P500 today: $F, $BBY and $DVN https://t.co/NIavPlmIb1"
1536801002036203520,2022-06-14 20:01:25+00:00,yukiislazy,,To the moon and never back,"RT @tier10k: [DB] US Close

S&amp;P500: -0.38%
Nasdaq: +0.16%
Dow: -0.49%"
1536800878165905412,2022-06-14 20:00:56+00:00,TurnerDarth,Underground,2017 Degen. Bear Market Survivor. Ready & Waiting,"RT @tier10k: [DB] US Close

S&amp;P500: -0.38%
Nasdaq: +0.16%
Dow: -0.49%"
1536800846545035266,2022-06-14 20:00:48+00:00,tier10k,,*FASTEST MARKET-MOVING NEWS IN CRYPTO: SOURCES,"[DB] US Close

S&amp;P500: -0.38%
Nasdaq: +0.16%
Dow: -0.49%"
1536800544400056324,2022-06-14 19:59:36+00:00,FrenchCryptbill,"Paris, France",investissement en Cryptomonnaies,"RT @BTC_Archive: Saving in #Bitcoin 73% more profitable over last 5 years versus S&amp;P500 - even after price crash!
- @Saifedean"
1536800249573953537,2022-06-14 19:58:26+00:00,abosalma201182,,#Bitcoin # TA Trader Mixing Old School & New School Tricks. Helping Future Traders Fish For Themselves. Always FREE Telegram link https://t.co/qypcF0mLb9...,"RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536800201125527559,2022-06-14 19:58:14+00:00,BitcoinerMag,The Universe,#Freedom #BitcoinMaximalism Get the latest news about the #Bitcoin life here!,"RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536800042627080194,2022-06-14 19:57:37+00:00,abosalma201182,,#Bitcoin # TA Trader Mixing Old School & New School Tricks. Helping Future Traders Fish For Themselves. Always FREE Telegram link https://t.co/qypcF0mLb9...,"RT @unusual_whales: Nasdaq closes down 4.63%

DOW closes down 2.88%.

S&amp;P500 closes down 3.8%."
1536799945621118978,2022-06-14 19:57:14+00:00,thecrypto_V,,"Madam Justice... I'm V.
Here I share my opinion, not financial advices, neither try to encourage a revolution, just the crypto one, and maybe another one.","61/  fueled by investors who are throwing money randomly at every project that appears), and the second one was the 2008 recession. Making the same comparison made with S&amp;P500 and BTC would result in the following prices: a drop of 4% to reach MA, would represent a price for BTC"
1536799930047774722,2022-06-14 19:57:10+00:00,thecrypto_V,,"Madam Justice... I'm V.
Here I share my opinion, not financial advices, neither try to encourage a revolution, just the crypto one, and maybe another one.","55/ How deep can S&amp;P500 fall into the recession chart? This is also a question that cannot have an accurate/perfect answer (unless you can time travel) because no one can predict how much the US government will allow stocks to nuke without intervention, the 200wMA for the S&amp;P500"
1536799927585611784,2022-06-14 19:57:09+00:00,thecrypto_V,,"Madam Justice... I'm V.
Here I share my opinion, not financial advices, neither try to encourage a revolution, just the crypto one, and maybe another one.","54/ if S&amp;P500 faces a recession chart ""trading below the 200wMA"", probably BTC will follow the same pattern. https://t.co/isYoaWxIpM"
1536799921097129984,2022-06-14 19:57:08+00:00,thecrypto_V,,"Madam Justice... I'm V.
Here I share my opinion, not financial advices, neither try to encourage a revolution, just the crypto one, and maybe another one.","52/ The S&amp;P500 chart follows the same pattern, always being supported by the 200wMA, only crossing down in the last decade at the COVID crash, but there's one moment in time when S&amp;P500 traded for something around 861 days below the trend line, IN THE 2008 RECESSION, the BTC"
1536799787185414145,2022-06-14 19:56:36+00:00,GusRam90,"California, USA","Industrial & Systems Engineer 📚🔧💱.
₿lockchain Enthusiast ⬛⛓.
Data Driven 📈📊.","RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536799785360887809,2022-06-14 19:56:35+00:00,holdmybaileys,"San Francisco, CA","Artist, feeder of kitties, silently correcting your grammar. #bitcoin 丰 https://t.co/JdpczIj7l9","RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536798316272308224,2022-06-14 19:50:45+00:00,boyko_wealth,Free Market Research Below:,"Financial Education & Research
Founder of https://t.co/dVvQefag1H
Youngest Aspiring: CFA, CSC
Bachelor of Commerce Student","RT @TheWallStJunky: Signals I Use To Assess A ""Market Bottom""

- Put Call Ratio (CBOE) ABOVE 1.25
- 85-90% of S&amp;P500 &amp; NASDAQ stocks below…"
1536798279740039169,2022-06-14 19:50:36+00:00,thecrypto_V,,"Madam Justice... I'm V.
Here I share my opinion, not financial advices, neither try to encourage a revolution, just the crypto one, and maybe another one.",37/ shared a chart that shows that S&amp;P500 has bottomed right before peak inflation in nearly 20 different high inflation rate episodes going back to the 1950s. https://t.co/8yYjU3aXZR
1536797982884040706,2022-06-14 19:49:26+00:00,esnmarkets,,#bitcoin,"RT @BTC_Archive: Saving in #Bitcoin 73% more profitable over last 5 years versus S&amp;P500 - even after price crash!
- @Saifedean"
1536797968367423493,2022-06-14 19:49:22+00:00,kabir_XZ89,,💚 #Crypto #BTC  #ETH #BNB,RT @OfficialTravlad: Breaking: The S&amp;P500 is now  in a bear market.
1536797849660182528,2022-06-14 19:48:54+00:00,DLCrypto1,,"🇲🇽 

#bitcoin","RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536797341507887107,2022-06-14 19:46:53+00:00,TheWealthDen,,"Trading In The Foreign Exchange Market
Trading ICT YT Concept
Come Catch These 20 Pips 💫",The Before &amp; After For S&amp;P500 https://t.co/Omx43MUVkF
1536797269181210624,2022-06-14 19:46:35+00:00,lwgutierrez,"Orange County, CA",#PayMeInBitcoin. Stacking Sats on the daily. Planning to be a Bitcoin millionaire by 1/1/2X. #Bitcoin Is Freedom. Reality TV Junkie. Come On #ChelseaFC #TSLA,"RT @BTC_Archive: Saving in #Bitcoin 73% more profitable over last 5 years versus S&amp;P500 - even after price crash!
- @Saifedean"
1536797097638371329,2022-06-14 19:45:55+00:00,recyclesaurus,USA,"The coolest jobs in the waste and recycling industry, updated daily.",Top 5 #waste and #recycling stocks from the week's market decline. S&amp;P500 down 1.05% so far this week. @li_cycle @KUTRedishred @EnvelaCorp @loopindustries @RenovareEnv Check out our full stock list: https://t.co/GnOovwqQzD https://t.co/nZqZM5z2J7
1536796860026789888,2022-06-14 19:44:58+00:00,KartikGadaATOM,,"I have fixed the single biggest problem in global macroeconomics, before anyone else did.","Since 1/1/2010 (12.5 years):
M2SL has risen 155%
The CPI has risen just 37%
The S&amp;P500 has risen 350% 
Household Net Worth has almost Tripled!
Gold has stayed flat
That tells me that we should do more QE, since these are wonderful results that should be repeated.
@PeterSchiff"
1536796798404202496,2022-06-14 19:44:43+00:00,thecrypto_V,,"Madam Justice... I'm V.
Here I share my opinion, not financial advices, neither try to encourage a revolution, just the crypto one, and maybe another one.","11/ With unemployment growing on a monthly basis, and risks of a recession forced by lockdowns, markets also started to melt, in the period of 18th February to 20 of March, S&amp;P500 fell almost 35%, NASDAQ100 fell almost 30%, and BTC close to 60%. Trying to reduce unemployment and"
1536796267770171395,2022-06-14 19:42:37+00:00,1AlexDeLaCruz,"S.Oxnard,CA ",Stranger in your kitchen,"RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536795871920144386,2022-06-14 19:41:02+00:00,BoltMining,"Abilene, TX","Bolt offers a premium co-location service to retail clients. We exist to serve small to mid sized miners through transparency, service, and trust. DMs open!","RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536795659453571079,2022-06-14 19:40:12+00:00,SOBolade,Earth,Verisimilitude and opinion are an easy purchase but true knowledge is dear and difficult. #Zephyr,Lol... someone said all these just to underperform the S&amp;P500. https://t.co/YADl1ZFrDp
1536795596878749698,2022-06-14 19:39:57+00:00,JohanGroen6,Nederland,"#Bitcoin ⚡ The character of the owner determines the future of the asset.

traveller | car fiddler | caregiver | coach | entrepeneur | enabler | provider.","RT @BTC_Archive: Saving in #Bitcoin 73% more profitable over last 5 years versus S&amp;P500 - even after price crash!
- @Saifedean"
1536795374471589888,2022-06-14 19:39:04+00:00,k24albert,,#crypto investor 🚀 $HIVE $THOR $MATIC,"RT @BTC_Archive: Saving in #Bitcoin 73% more profitable over last 5 years versus S&amp;P500 - even after price crash!
- @Saifedean"
1536795348240216064,2022-06-14 19:38:57+00:00,BienH811,,,RT @zerohedge: All S&amp;P500 companies closing red hasn't happened since 1990: BBG
1536794810522161154,2022-06-14 19:36:49+00:00,MarmaladeMax,,"Software engineer, farmer. Interest in medical technology. And Tottenham.","RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536793921564598272,2022-06-14 19:33:17+00:00,deckard6_6,"Planet Reality, The Real World","Awake, PureBlood. Re-tweets, likes and follows don't mean support. RT's are just that, I'm not supporting or against, just re-tweeting. List adds = block","RT @BTC_Archive: Saving in #Bitcoin 73% more profitable over last 5 years versus S&amp;P500 - even after price crash!
- @Saifedean"
1536792094194507776,2022-06-14 19:26:02+00:00,Sardor44641891,,,"RT @BTC_Archive: Saving in #Bitcoin 73% more profitable over last 5 years versus S&amp;P500 - even after price crash!
- @Saifedean"
1536791665846919168,2022-06-14 19:24:20+00:00,bitcoinhypeman,United States,#Bitcoin ONLY.  Pronouns: freak/pleb/fringe lunatic/cyberhornet . ∞/21M,"RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536791459415969792,2022-06-14 19:23:30+00:00,DanUtopik,Barcelona (Spain),"In cryptos since 2014 - Making a better World

#Bitcoin #LN⚡

#HODL $BTC 
#DiamondHands 💎🙌 
#ToTheMoon 🚀 
#VolcanoPower 🌋
#Tech 🤖 #Science ⚛️","RT @BTC_Archive: Saving in #Bitcoin 73% more profitable over last 5 years versus S&amp;P500 - even after price crash!
- @Saifedean"
1536791409298182148,2022-06-14 19:23:18+00:00,TonesHyus,,"Former Democrat but finally got beaten by their idiocy one too many times.

If you wear a mask you are anti-science and pro-baby murder.",@AndreasSteno @AlessioUrban What happens if you inflation adjust the S&amp;P500 to the highs from 2019?
1536791276296753152,2022-06-14 19:22:47+00:00,miilesdeutsche1,,"Crypto investor, analyst and DeFi addict. I post fundamental analysis (not financial advice). Host on  @crypto_banter  every day at 7pm EST.","RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536791228141944832,2022-06-14 19:22:35+00:00,HamerH3a4,,Muslim | Bitcoin class of 2017 | Hodler of Last Resort,"RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536791178070347782,2022-06-14 19:22:23+00:00,thedave2006,Canada,"TSX, TSXV, US investor. Learn from others while letting you know my market experiences
Flyers, Jays, Raptors fan. Enjoyed all their championships.
Not from BNN.","Dow down 315, S&amp;P500 down 37, Nasdaq down 58."
1536791153210793987,2022-06-14 19:22:17+00:00,Goalie_Nelms70,"Dallas, TX",crippling despair,"RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536790912067522560,2022-06-14 19:21:20+00:00,LeviEzau,,"Apasionado de las Inversiones, Política, viajes , tecnología y gym. ✨💯","RT @Marketscreener5: 👨‍💼Sólo 6 valores en verde ayer en el S&amp;P500 🇺🇸: 

🟢 CME Group $CME
🟢 Truist Financial $TFC
🟢 Duke Realty  $DRE
🟢 McDo…"
1536790045746778113,2022-06-14 19:17:53+00:00,colemaktypo,Under a Rai Stone,making sats the standard | timechain enthusiast | runner of nodes | doer of other things as well but we’re not gonna talk about them on here 82bvjjstn845@zbd.gg,"RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536790016273305600,2022-06-14 19:17:46+00:00,nisarpti10,,"We Are Single Alhamdulillah ❤️
#BTC",RT @OfficialTravlad: Breaking: The S&amp;P500 is now  in a bear market.
1536789891597713409,2022-06-14 19:17:16+00:00,mojtabaaberi,Hamdan iran,love in car & crypto,"RT @BTC_Archive: Saving in #Bitcoin 73% more profitable over last 5 years versus S&amp;P500 - even after price crash!
- @Saifedean"
1536789655131017216,2022-06-14 19:16:20+00:00,Cami999999999,"Hà Nội, Việt Nam","9 is lucky number , anything is possible!","RT @BTC_Archive: Saving in #Bitcoin 73% more profitable over last 5 years versus S&amp;P500 - even after price crash!
- @Saifedean"
1536789241547612162,2022-06-14 19:14:42+00:00,mr282892,,🤔,RT @OfficialTravlad: Breaking: The S&amp;P500 is now  in a bear market.
1536789036982992900,2022-06-14 19:13:53+00:00,Col_Chestbridge,,#KirkWasRight #SODTAOE #Ryder #Bitcoin,"RT @BTC_Archive: Saving in #Bitcoin 73% more profitable over last 5 years versus S&amp;P500 - even after price crash!
- @Saifedean"
1536788110150930432,2022-06-14 19:10:12+00:00,TAhumuza,The Pearl Of Africa ,"Working the Numbers...

Opinions are based on the information available to me at the time of the tweet...

#GodAboveAll",RT @zerohedge: All S&amp;P500 companies closing red hasn't happened since 1990: BBG
1536787119842148352,2022-06-14 19:06:16+00:00,WouldYaWhisht,Ireland,Insanity is contagious,"RT @notAgres: S&amp;P500 next 24hrs.

I expect full reversal after FOMC.

#stockmarket https://t.co/vb5BsXxL7n"
1536787003240595460,2022-06-14 19:05:48+00:00,Sorinvest,,Krypto & Eiendom,"RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536786876606349312,2022-06-14 19:05:18+00:00,notAgres,Wallachia,"Youtube: https://t.co/cVpavlsVRY

Direct descendant of the Impaler.

Analysis on #Crypto #Bitcoin #Altcoins","S&amp;P500 next 24hrs.

I expect full reversal after FOMC.

#stockmarket https://t.co/vb5BsXxL7n"
1536786687077953537,2022-06-14 19:04:32+00:00,AssetsJ,"Las Vegas, NV",,"RT @saifedean: Even after this huge crash, bitcoin still beats all pretenders for long-term saving

If you spent the last 5 years saving $1…"
1536786550834401280,2022-06-14 19:04:00+00:00,MurrayALee,"Alberta, Canada","BCom (Finance), retired banker, financial advisor, hockey dad, curler, dad joke aficionado, “golfer”, craft beer enthusiast, genealogy nerd, former redhead","@clobaremoney I love this thread in general, but can’t resist pointing out that the S&amp;P500 wasn’t created until 1957.

https://t.co/Py7mF0faJA"
1536786347859447809,2022-06-14 19:03:12+00:00,goldminerpulse,"Vancouver, British Columbia",Tracking TSX/TSXv gold/silver equities + blockchain + crypto + MJ in future. Udacity AI Quant. Data tells all. #bitcoin,"RT @BTC_Archive: Saving in #Bitcoin 73% more profitable over last 5 years versus S&amp;P500 - even after price crash!
- @Saifedean"
1536786221212479488,2022-06-14 19:02:41+00:00,TheWallStJunky,"Sacramento, CA","Equity Strategist @ Strongside 📊/Fee-Only Fiduciary📈 | Ex-Military |  

Financial Planning for Millenials

Austrian Economics/Graduate Degree in Statistics","Signals I Use To Assess A ""Market Bottom""

- Put Call Ratio (CBOE) ABOVE 1.25
- 85-90% of S&amp;P500 &amp; NASDAQ stocks below 200Day Moving Average
- Net AAII Sentiment below -35%
- Lumber prices capitulating
- Credit spreads move above 200D MA
- VIX spikes above 40"
1536785218044145667,2022-06-14 18:58:42+00:00,matso_o,"Harare, Zimbabwe",sophisticated hustler/ retail zse trader/supervisor at zimavian#GGMU,RT @HerenyaCapital: So yesterday was the first time in 32 years that every single stock in the S&amp;P500 index closed red. Think about that.
